episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
173,5139,334.44,-94.577,36,,4140,0,6,40,3308,0.5422,847.8,0.1387,34,no_progress,0,530665,3935.5
174,1166,13.36,-16.264,6,,167,1,0,6,357,0.2166,408.5,0.0613,2,no_progress,0,531831,3944.3
175,4566,237.36,-121.945,27,,4254,0,5,30,4360,0.4997,985.9,0.2241,100,deadlock,0,536397,3980.6
176,1039,-1.56,-7.094,4,,40,0,0,4,0,0.0,229.1,0.0,0,no_progress,0,537436,3989.6
177,1042,-1.68,-7.24,4,,43,0,0,4,0,0.0,212.4,0.0,0,no_progress,0,538478,3998.3
178,1064,-2.56,-7.663,4,,65,0,0,4,0,0.0,224.1,0.0,0,no_progress,0,539542,4007.1
179,1141,-5.64,-7.778,4,,142,0,0,4,0,0.0,230.9,0.0,0,no_progress,0,540683,4016.1
180,1160,-6.4,-8.348,4,,161,0,0,4,0,0.0,211.0,0.0,0,no_progress,0,541843,4026.7
181,1041,-1.64,-7.258,4,,42,0,0,4,0,0.0,217.1,0.0,0,no_progress,0,542884,4035.0
182,2265,299.4,-48.019,27,,2067,0,4,27,1977,0.488,716.6,0.2083,100,deadlock,0,545149,4054.4
183,4420,423.2,-99.475,42,,4288,0,6,43,3877,0.4999,1016.5,0.2091,100,deadlock,0,549569,4094.0
184,4565,487.4,-112.867,43,,3566,0,8,47,4594,0.5988,974.3,0.2317,14,no_progress,0,554134,4129.7
185,3211,381.56,-86.001,33,,2725,0,6,35,3646,0.4758,961.6,0.2747,100,deadlock,0,557345,4155.5
186,2578,336.88,-33.623,29,,2372,0,5,31,1431,0.5158,1026.5,0.1311,100,deadlock,0,559923,4174.6
187,2141,274.36,-75.965,27,,1980,0,3,27,3151,0.5138,964.3,0.3583,100,deadlock,0,562064,4193.4
188,4086,286.56,-121.624,30,,3947,0,5,33,4545,0.5777,1073.5,0.2619,100,deadlock,0,566150,4223.9
189,1002,209.92,-13.507,16,,618,0,3,19,886,0.5574,756.2,0.209,100,deadlock,0,567152,4232.4
190,4365,465.4,-133.785,43,,3366,0,7,45,5320,0.6389,1006.7,0.2893,60,no_progress,0,571517,4265.0
191,4489,420.44,-123.347,39,,3490,0,7,42,4590,0.633,854.9,0.2316,84,no_progress,0,576006,4298.2
192,3373,385.08,-77.625,37,,3165,0,5,33,2827,0.5759,902.6,0.1927,100,deadlock,0,579379,4322.2
193,7320,307.2,-207.478,39,,6321,0,7,41,7252,0.5593,873.7,0.2204,27,no_progress,0,586699,4376.4
194,3098,356.08,-28.566,30,,2099,0,6,30,1001,0.4141,743.7,0.0695,5,no_progress,0,589797,4399.2
195,1215,161.4,-33.075,18,,1107,0,1,18,1392,0.5712,767.4,0.2762,100,deadlock,0,591012,4407.7
196,3107,415.72,-98.775,36,,2108,0,6,38,4205,0.6472,804.7,0.325,67,no_progress,0,594119,4431.5
197,4050,418.0,-78.55,40,,3924,0,6,42,3118,0.581,940.0,0.1782,100,deadlock,0,598169,4459.5
198,3895,344.2,-118.515,35,,3423,0,5,34,4831,0.5154,986.9,0.2907,100,deadlock,0,602064,4488.7
199,4638,394.48,-144.808,40,,4514,0,6,39,5826,0.5461,1027.0,0.3025,100,deadlock,0,606702,4523.8
200,2945,212.2,-59.153,24,,1946,0,3,25,2013,0.3391,865.0,0.1647,18,no_progress,0,609647,4546.2
201,4532,398.72,-150.711,40,,4394,0,6,44,6070,0.5228,1073.5,0.322,100,deadlock,0,614179,4584.3
202,1406,193.76,-57.258,22,,891,0,1,18,2364,0.4394,860.1,0.4192,100,deadlock,0,615585,4594.6
203,5082,326.72,-144.95,35,,4083,0,6,34,5104,0.5018,1032.4,0.2341,86,no_progress,0,620667,4633.9
204,3997,290.12,-131.519,30,,2998,0,5,33,5220,0.4896,875.4,0.2986,34,no_progress,0,624664,4662.5
205,4483,280.68,-108.072,31,,3484,0,5,35,3815,0.5273,772.8,0.197,62,no_progress,0,629147,4695.7
206,2812,227.52,-74.555,22,,1813,0,4,24,3136,0.381,810.6,0.2708,51,no_progress,0,631959,4716.8
207,4932,332.72,-123.461,35,,3933,0,6,42,4549,0.5488,801.7,0.2145,92,no_progress,0,636891,4753.3
208,1046,-1.84,-8.338,4,,47,0,0,4,0,0.0,272.3,0.0,0,no_progress,0,637937,4760.5
209,2565,-32.6,-26.276,7,,1566,0,0,6,136,0.0856,528.7,0.0083,2,no_progress,0,640502,4779.6
210,1107,-4.28,-8.152,4,,108,0,0,4,0,0.0,282.0,0.0,0,no_progress,0,641609,4787.3
211,2900,24.0,-52.236,14,,2279,0,0,13,1178,0.1941,564.4,0.0928,100,deadlock,0,644509,4809.0
212,1078,-3.12,-7.52,4,,79,0,0,4,0,0.0002,300.9,0.0,0,no_progress,0,645587,4816.3
213,1048,-1.92,-6.763,4,,49,0,0,6,0,0.0,293.6,0.0,0,no_progress,0,646635,4823.4
214,1147,-5.88,-8.179,4,,148,0,0,4,0,0.0015,320.0,0.0,0,no_progress,0,647782,4831.4
215,1043,-1.72,-7.474,4,,44,0,0,4,0,0.0,296.1,0.0,0,no_progress,0,648825,4840.0
216,1661,-16.44,-13.051,5,,662,0,0,5,0,0.0,283.6,0.0,0,no_progress,0,650486,4851.5
217,1184,2.64,-8.222,5,,185,0,0,4,0,0.0,281.9,0.0,0,no_progress,0,651670,4859.8
218,1073,-2.92,-7.05,4,,74,0,0,4,0,0.0005,303.0,0.0,0,no_progress,0,652743,4867.3
219,1125,5.0,-8.159,5,,126,0,0,4,0,0.0004,301.3,0.0,0,no_progress,0,653868,4876.4
220,1049,-1.96,-8.157,4,,50,0,0,4,0,0.0,294.6,0.0,0,no_progress,0,654917,4883.7
221,2516,169.36,-30.733,18,,1517,0,3,18,667,0.2958,571.4,0.0584,4,no_progress,0,657433,4900.9
222,1060,-2.4,-9.49,4,,61,1,0,4,0,0.0002,300.3,0.0,0,no_progress,0,658493,4909.6
223,1071,-2.84,-7.346,4,,72,0,0,4,0,0.0,294.1,0.0,0,no_progress,0,659564,4917.1
224,4145,254.2,-114.629,30,,4029,0,4,31,4241,0.4131,776.6,0.2389,100,deadlock,0,663709,4947.8
225,3816,257.36,-109.305,29,,3550,0,4,28,3903,0.4372,860.2,0.2387,100,deadlock,0,667525,4975.9
226,2538,178.48,-61.457,19,,1539,0,3,22,2055,0.3426,595.3,0.1949,13,no_progress,0,670063,4993.9
227,2715,141.4,-41.104,19,,1716,0,2,18,1270,0.3727,616.1,0.0973,8,no_progress,0,672778,5013.7
