episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
121,6,59,602,723.365,59,602,10,0.6434,941.4,0.1869,8,complete,0.141,1588.5
122,6,55,647,681.515,55,647,10,0.5397,850.8,0.2466,8,complete,0.1158,1599.2
123,4,22,451,185.651,22,451,2,0.367,629.8,0.3024,20,complete,0.1111,1607.7
124,3,57,1000,698.205,55,,10,0.3997,651.0,0.2309,32,step_limit,0.1182,1628.7
125,3,29,951,304.111,29,951,5,0.4399,738.6,0.2816,39,complete,0.2024,1646.6
126,6,80,555,1011.815,80,555,13,0.5748,886.1,0.1181,5,complete,0.0865,1658.9
127,6,23,330,170.287,23,330,1,0.5914,831.8,0.2554,8,complete,0.1154,1664.6
128,4,75,1000,668.277,60,,10,0.6192,819.8,0.3294,35,step_limit,0.1416,1682.1
129,5,31,630,304.613,31,630,4,0.747,1183.0,0.4434,25,complete,0.1397,1696.1
130,5,26,341,310.162,26,341,4,0.3683,566.1,0.2999,17,complete,0.0884,1702.1
131,6,57,440,676.442,57,440,8,0.5095,724.2,0.1464,2,complete,0.1146,1710.7
132,4,51,1000,322.855,38,,6,0.6583,924.6,0.5253,55,step_limit,0.2287,1729.9
133,6,36,325,376.467,36,325,4,0.6154,996.5,0.2088,6,complete,0.0933,1736.2
134,5,49,695,579.75,49,695,8,0.638,918.5,0.3291,53,complete,0.1146,1748.2
135,4,56,1000,467.321,47,,8,0.5617,824.8,0.3852,25,step_limit,0.2063,1768.5
136,3,38,996,453.383,38,996,7,0.4869,734.2,0.3759,54,complete,0.1915,1784.9
137,6,37,388,386.028,37,388,4,0.5455,679.7,0.2289,5,complete,0.0788,1795.4
138,5,68,1000,792.235,67,,12,0.5934,806.0,0.3565,20,step_limit,0.1843,1812.4
139,3,63,1000,692.019,55,,10,0.362,604.7,0.3191,73,step_limit,0.0772,1831.6
140,6,64,572,781.818,64,572,10,0.5288,847.6,0.2024,7,complete,0.1117,1841.6
