episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,comm_loss,env_steps,wall_sec
869,1000,130.0,-29.419,14,,714,0,1,13,1143,0.43,546.0,,,0,869000,6621.8
870,1000,60.0,-16.12,10,,905,0,0,10,368,0.4005,533.2,,,0,870000,6628.7
871,1000,0.0,-6.578,4,,20,0,0,5,0,0.0,237.2,,,0,871000,6635.9
872,1000,0.0,-6.111,4,,21,0,0,6,0,0.0,237.9,,,0,872000,6644.2
873,1000,10.0,-6.843,5,,991,0,0,6,0,0.004,329.6,,,0,873000,6651.0
874,1000,0.0,-5.878,4,,20,0,0,6,0,0.0,242.1,,,0,874000,6657.9
875,1000,0.0,-5.956,4,,18,0,0,6,0,0.0,236.1,,,0,875000,6664.7
876,1000,0.0,-5.942,4,,19,0,0,6,0,0.0,230.9,,,0,876000,6672.3
877,1000,0.0,-6.021,4,,18,0,0,6,0,0.0,229.7,,,0,877000,6679.5
878,1000,0.0,-5.944,4,,18,0,0,6,0,0.0,226.8,,,0,878000,6686.5
879,1000,0.0,-6.384,4,,19,0,0,5,0,0.0,234.7,,,0,879000,6693.3
880,1000,90.0,-10.764,13,,919,0,0,12,205,0.2198,574.8,,,0,880000,6700.2
881,1000,60.0,-11.503,10,,944,0,0,7,49,0.172,504.5,,,0,881000,6707.8
882,1000,0.0,-5.832,4,,17,0,0,6,0,0.0,239.5,,,0,882000,6714.9
883,1000,0.0,-5.893,4,,20,0,0,6,0,0.0,257.0,,,0,883000,6721.8
884,1000,70.0,-4.19,11,,1000,0,0,15,44,0.0385,519.2,,,0,884000,6729.2
885,1000,160.0,-13.574,17,,986,0,1,20,545,0.2875,650.1,,,0,885000,6736.4
886,1000,0.0,-5.467,4,,18,0,0,8,0,0.0,260.7,,,0,886000,6743.9
887,1000,100.0,-23.49,11,,968,0,1,14,848,0.4195,560.7,,,0,887000,6750.8
888,1000,0.0,-5.248,4,,18,0,0,9,0,0.0,258.6,,,0,888000,6757.8
889,1000,70.0,-6.366,11,,995,0,0,11,99,0.0617,538.3,,,0,889000,6764.8
890,1000,60.0,-45.611,10,,234,0,0,9,1890,0.425,555.8,,,0,890000,6772.8
891,1000,0.0,-5.832,4,,19,0,0,6,0,0.0,226.4,,,0,891000,6779.6
892,1000,110.0,-25.192,12,,870,0,1,17,1193,0.458,576.9,,,0,892000,6786.8
893,1000,0.0,-6.252,4,,17,0,0,5,0,0.0,231.6,,,0,893000,6793.5
894,1000,0.0,-5.73,4,,18,0,0,6,0,0.0,228.3,,,0,894000,6800.4
895,1000,0.0,-5.26,4,,20,0,0,8,0,0.0,234.8,,,0,895000,6808.1
896,1000,0.0,-5.346,4,,19,0,0,8,0,0.0,231.1,,,0,896000,6815.0
897,1000,0.0,-5.307,4,,19,0,0,8,0,0.0,238.3,,,0,897000,6821.8
898,1000,0.0,-5.415,4,,20,0,0,7,0,0.0,228.8,,,0,898000,6828.5
899,1000,10.0,-6.134,5,,892,0,0,6,0,0.028,368.9,,,0,899000,6835.5
900,1000,0.0,-6.05,4,,20,0,0,5,0,0.0,222.3,,,0,900000,6843.3
901,1000,0.0,-5.076,4,,21,0,0,8,0,0.0,233.0,,,0,901000,6867.5
902,1000,160.0,-15.85,17,,821,0,1,22,775,0.6068,637.9,,,0,902000,6875.3
903,1000,160.0,-21.814,17,,655,0,1,20,1040,0.6435,687.4,,,0,903000,6882.4
904,1000,100.0,-28.37,14,,821,0,0,13,1199,0.6412,682.5,,,0,904000,6889.4
905,1000,120.0,-24.089,16,,888,0,0,12,846,0.5042,657.7,,,0,905000,6896.5
906,1000,90.0,-39.21,13,,372,0,0,12,1448,0.4968,677.0,,,0,906000,6904.6
907,1000,150.0,-24.27,16,,934,0,1,15,908,0.5655,813.7,,,0,907000,6911.6
908,1000,140.0,-27.797,15,,983,0,1,15,1245,0.4723,598.1,,,0,908000,6918.8
909,1000,140.0,-21.813,15,,787,0,1,15,885,0.509,780.1,,,0,909000,6925.9
910,1000,110.0,-21.47,15,,989,0,0,15,839,0.38,563.9,,,0,910000,6933.0
911,1000,120.0,-32.128,16,,897,0,0,16,1279,0.4647,682.0,,,0,911000,6941.0
912,1000,110.0,-24.747,12,,626,0,1,16,981,0.3598,493.8,,,0,912000,6948.1
913,1000,50.0,-8.299,9,,745,0,0,9,81,0.0872,456.2,,,0,913000,6954.9
914,1000,0.0,-6.051,4,,22,0,0,5,0,0.0,236.2,,,0,914000,6961.7
915,1000,0.0,-5.832,4,,21,0,0,6,0,0.0,246.5,,,0,915000,6968.7
916,1000,0.0,-5.626,4,,20,0,0,7,0,0.0,236.3,,,0,916000,6976.4
917,1000,0.0,-6.562,4,,23,0,0,4,0,0.0,231.4,,,0,917000,6983.3
918,1000,0.0,-6.509,4,,20,0,0,4,0,0.0,228.9,,,0,918000,6990.1
919,1000,40.0,-14.337,8,,872,0,0,10,301,0.1295,708.0,,,0,919000,6997.0
920,1000,0.0,-5.882,4,,18,0,0,6,0,0.0,232.6,,,0,920000,7004.8
921,1000,0.0,-5.568,4,,19,0,0,8,0,0.0,230.0,,,0,921000,7011.9
922,1000,50.0,-5.144,9,,994,0,0,10,21,0.0483,468.6,,,0,922000,7018.7
923,1000,0.0,-6.233,4,,18,0,0,5,0,0.0,229.6,,,0,923000,7025.4
924,1000,100.0,-29.303,11,,457,0,1,11,1043,0.3877,555.0,,,0,924000,7032.5
925,1000,50.0,-16.675,9,,404,0,0,11,326,0.4098,489.9,,,0,925000,7040.1
926,1000,70.0,-11.872,11,,846,0,0,14,329,0.203,606.9,,,0,926000,7047.2
927,1000,0.0,-5.475,4,,18,0,0,7,0,0.0,232.9,,,0,927000,7054.2
928,1000,0.0,-5.251,4,,18,0,0,8,0,0.0,239.6,,,0,928000,7061.0
929,1000,110.0,-17.267,12,,988,0,1,14,618,0.2268,570.3,,,0,929000,7068.0
930,1000,10.0,-4.49,5,,998,0,0,10,0,0.0,233.9,,,0,930000,7075.7
931,1000,0.0,-5.069,4,,19,0,0,9,0,0.0,262.3,,,0,931000,7082.7
932,1000,60.0,-50.654,10,,940,0,0,13,1856,0.4795,535.4,,,0,932000,7090.0
933,1000,110.0,-10.784,15,,958,0,0,16,180,0.3628,631.2,,,0,933000,7096.8
934,1000,80.0,-34.08,12,,748,0,0,14,1229,0.4175,620.6,,,0,934000,7104.7
935,1000,0.0,-5.613,4,,19,0,0,7,0,0.0,237.2,,,0,935000,7111.5
936,1000,20.0,-4.859,6,,980,0,0,8,0,0.007,364.7,,,0,936000,7118.4
937,1000,0.0,-5.271,4,,18,0,0,8,0,0.0,242.4,,,0,937000,7125.2
938,1000,0.0,-4.918,4,,19,0,0,9,0,0.0,239.8,,,0,938000,7132.2
939,1000,40.0,-3.53,8,,968,0,0,11,2,0.0548,436.9,,,0,939000,7139.8
940,1000,0.0,-4.86,4,,19,0,0,10,0,0.0,239.0,,,0,940000,7146.8
941,1000,0.0,-5.904,4,,22,0,0,6,0,0.0,225.1,,,0,941000,7153.8
942,1000,0.0,-4.74,4,,23,0,0,9,0,0.0,233.3,,,0,942000,7160.7
943,1000,0.0,-5.947,4,,19,0,0,6,0,0.0,239.5,,,0,943000,7167.6
944,1000,0.0,-5.591,4,,21,0,0,6,0,0.0,232.7,,,0,944000,7175.2
945,1000,120.0,-26.974,13,,672,0,1,17,896,0.427,585.4,,,0,945000,7182.3
946,1000,120.0,-9.26,16,,1000,0,0,15,169,0.2945,657.6,,,0,946000,7189.3
947,1000,40.0,-5.695,8,,935,0,0,10,1,0.072,520.3,,,0,947000,7196.2
948,1000,150.0,-1.799,16,,993,0,1,20,121,0.202,640.5,,,0,948000,7203.8
949,1000,120.0,-12.57,16,,697,0,0,18,539,0.4138,589.8,,,0,949000,7211.0
950,1000,80.0,-3.773,12,,973,0,0,14,27,0.157,547.1,,,0,950000,7218.0
951,1000,220.0,-18.621,17,,617,0,3,18,975,0.4895,656.8,,,0,951000,7243.3
952,1000,120.0,-27.821,13,,709,0,1,15,1118,0.42,670.0,,,0,952000,7250.5
953,1000,70.0,-16.674,11,,908,0,0,12,537,0.2367,727.2,,,0,953000,7257.4
954,1000,160.0,-27.994,14,,930,0,2,18,1372,0.3792,565.1,,,0,954000,7264.7
955,1000,160.0,-24.853,17,,825,0,1,16,1171,0.4805,574.3,,,0,955000,7272.7
956,1000,80.0,-51.842,12,,356,0,0,11,1904,0.6302,956.8,,,0,956000,7280.0
957,1000,50.0,-29.4,9,,232,0,0,8,1054,0.4652,506.7,,,0,957000,7287.2
958,1000,120.0,-19.365,16,,295,0,0,18,842,0.3807,567.2,,,0,958000,7294.4
959,1000,140.0,-13.55,18,,926,0,0,15,432,0.5385,683.8,,,0,959000,7302.3
960,1000,120.0,-14.207,13,,598,0,1,10,326,0.466,549.7,,,0,960000,7309.6
961,1000,110.0,-10.185,12,,729,0,1,11,356,0.4532,540.5,,,0,961000,7316.6
962,1000,60.0,-8.378,10,,977,0,0,11,169,0.1578,651.2,,,0,962000,7323.6
963,1000,0.0,-6.292,4,,25,0,0,4,0,0.0,234.0,,,0,963000,7330.6
964,1000,0.0,-6.388,4,,24,0,0,4,0,0.0,234.3,,,0,964000,7338.4
965,1000,110.0,-34.829,12,,635,0,1,11,1304,0.4073,730.7,,,0,965000,7345.5
966,1000,0.0,-5.939,4,,19,0,0,5,0,0.0,230.2,,,0,966000,7352.4
967,1000,90.0,-42.582,13,,354,0,0,13,1849,0.4905,714.9,,,0,967000,7359.8
968,1000,150.0,-26.985,16,,953,0,1,15,833,0.379,605.7,,,0,968000,7366.8
969,1000,140.0,-50.401,15,,597,0,1,18,1973,0.5208,860.3,,,0,969000,7374.9
970,1000,0.0,-5.199,4,,20,0,0,8,0,0.0,226.4,,,0,970000,7381.7
971,1000,100.0,-44.412,14,,462,0,0,14,1744,0.5475,723.6,,,0,971000,7388.8
972,1000,60.0,-15.796,10,,634,0,0,10,374,0.2612,525.6,,,0,972000,7395.9
973,1000,130.0,-9.951,14,,998,0,1,15,196,0.3412,620.6,,,0,973000,7403.6
974,1000,150.0,-36.554,16,,779,0,1,14,1398,0.4708,566.9,,,0,974000,7410.9
975,1000,90.0,-11.101,13,,643,0,0,16,184,0.4143,607.2,,,0,975000,7417.9
976,1000,100.0,-30.439,14,,767,0,0,17,1134,0.56,635.7,,,0,976000,7425.0
977,1000,120.0,-30.664,13,,708,0,1,19,1122,0.4698,692.0,,,0,977000,7432.3
978,1000,120.0,-46.401,16,,962,0,0,15,1782,0.6205,756.2,,,0,978000,7440.4
979,1000,130.0,-22.021,14,,941,0,1,15,703,0.4522,566.3,,,0,979000,7447.4
980,1000,150.0,-15.281,13,,627,0,2,16,655,0.5128,665.2,,,0,980000,7454.5
981,1000,120.0,-27.059,13,,576,0,1,14,809,0.4148,641.8,,,0,981000,7461.6
982,1000,110.0,-27.677,12,,459,0,1,13,1002,0.564,606.3,,,0,982000,7468.9
983,1000,120.0,-15.442,13,,382,0,1,14,371,0.6262,684.3,,,0,983000,7475.9
984,1000,90.0,-15.499,10,,408,0,1,10,317,0.4527,705.8,,,0,984000,7483.9
985,1000,80.0,-14.73,12,,877,0,0,13,246,0.3503,754.0,,,0,985000,7490.8
986,1000,80.0,-19.219,12,,995,0,0,12,489,0.4685,540.1,,,0,986000,7497.9
987,1000,80.0,-16.002,12,,938,0,0,9,302,0.3955,606.0,,,0,987000,7505.0
988,1000,90.0,-31.647,13,,708,0,0,11,1000,0.4143,603.3,,,0,988000,7512.1
989,1000,100.0,-21.337,14,,973,0,0,15,354,0.5683,769.0,,,0,989000,7519.7
990,1000,130.0,-24.428,14,,599,0,1,14,769,0.5623,791.0,,,0,990000,7526.9
991,1000,130.0,-6.904,14,,812,0,1,17,156,0.3255,596.0,,,0,991000,7533.9
992,1000,90.0,-9.975,13,,991,0,0,13,156,0.3073,512.1,,,0,992000,7541.0
993,1000,90.0,-30.343,13,,879,0,0,13,987,0.514,604.0,,,0,993000,7548.1
994,1000,140.0,-23.272,15,,857,0,1,11,1022,0.4328,591.6,,,0,994000,7556.1
995,1000,140.0,-13.044,15,,986,0,1,14,199,0.515,653.3,,,0,995000,7563.1
996,1000,80.0,-18.486,12,,913,0,0,13,363,0.463,583.0,,,0,996000,7570.3
997,1000,40.0,-11.933,8,,792,0,0,9,18,0.4052,515.0,,,0,997000,7577.4
998,1000,130.0,-29.734,17,,979,0,0,14,1101,0.508,594.8,,,0,998000,7585.3
999,1000,60.0,-16.13,10,,629,0,0,11,64,0.3585,534.0,,,0,999000,7592.3
1000,1000,140.0,-25.752,15,,943,0,1,15,882,0.5587,663.6,,,0,1000000,7599.5
1001,1000,150.0,-14.966,16,,561,0,1,15,551,0.414,644.1,,,0,1001000,7623.1
1002,1000,70.0,-6.02,11,,962,0,0,13,67,0.2032,595.6,,,0,1002000,7630.1
1003,1000,110.0,-17.277,15,,996,0,0,12,572,0.3247,603.3,,,0,1003000,7637.2
1004,1000,130.0,-9.77,14,,771,0,1,13,20,0.3718,541.8,,,0,1004000,7644.2
1005,1000,210.0,-16.627,16,,836,0,3,16,743,0.32,747.2,,,0,1005000,7652.0
1006,1000,80.0,-12.161,12,,999,0,0,9,115,0.1903,502.9,,,0,1006000,7659.0
1007,1000,120.0,-11.761,13,,793,0,1,15,352,0.431,614.5,,,0,1007000,7666.1
1008,1000,70.0,-41.847,11,,980,1,0,10,1622,0.279,490.8,,,0,1008000,7673.5
1009,1000,10.0,-4.887,5,,42,0,0,8,0,0.0015,312.6,,,0,1009000,7680.7
1010,1000,30.0,-7.651,7,,698,0,0,10,50,0.112,458.6,,,0,1010000,7688.5
1011,1000,10.0,-5.415,5,,33,0,0,8,0,0.0,282.4,,,0,1011000,7695.5
1012,1000,100.0,-19.842,14,,841,0,0,12,638,0.407,760.8,,,0,1012000,7702.5
1013,1000,10.0,-6.166,5,,33,0,0,6,0,0.0,267.3,,,0,1013000,7709.4
1014,1000,90.0,-11.573,13,,978,0,0,12,181,0.394,555.2,,,0,1014000,7717.2
1015,1000,10.0,-5.372,5,,35,0,0,8,0,0.0,270.8,,,0,1015000,7724.3
1016,1000,80.0,-13.446,12,,432,0,0,11,384,0.6148,579.3,,,0,1016000,7731.2
1017,1000,10.0,-5.642,5,,35,0,0,8,0,0.0,258.7,,,0,1017000,7738.1
1018,1000,30.0,-6.976,7,,838,0,0,9,0,0.0665,417.7,,,0,1018000,7745.0
1019,1000,10.0,-5.83,5,,35,0,0,9,0,0.0,278.8,,,0,1019000,7752.6
1020,1000,10.0,-6.382,5,,34,0,0,8,0,0.0253,390.4,,,0,1020000,7759.6
1021,1000,10.0,-5.74,5,,33,0,0,6,0,0.0,261.9,,,0,1021000,7766.4
1022,1000,10.0,-5.893,5,,34,0,0,6,0,0.0,275.9,,,0,1022000,7773.2
1023,1000,10.0,-5.223,5,,39,0,0,8,0,0.0003,303.8,,,0,1023000,7780.2
1024,1000,50.0,-8.882,9,,921,0,0,8,76,0.065,385.0,,,0,1024000,7787.7
1025,1000,10.0,-5.072,5,,35,0,0,8,0,0.0,271.9,,,0,1025000,7794.6
1026,1000,70.0,-17.04,11,,886,0,0,14,504,0.3767,586.0,,,0,1026000,7801.7
1027,1000,120.0,-7.313,13,,574,0,1,13,194,0.3887,601.8,,,0,1027000,7808.7
1028,1000,130.0,-10.343,14,,856,0,1,17,512,0.281,590.2,,,0,1028000,7816.3
1029,1000,140.0,-12.002,15,,983,0,1,13,254,0.2622,543.6,,,0,1029000,7823.4
1030,1000,130.0,-11.052,14,,988,0,1,13,441,0.3357,557.0,,,0,1030000,7830.4
1031,1000,70.0,-18.23,11,,952,0,0,13,604,0.197,567.3,,,0,1031000,7837.4
1032,1000,110.0,-9.143,12,,976,0,1,12,76,0.3585,595.3,,,0,1032000,7844.4
1033,1000,80.0,-10.791,12,,780,0,0,10,24,0.2782,492.9,,,0,1033000,7852.0
1034,1000,30.0,-9.68,7,,623,0,0,8,125,0.3453,529.7,,,0,1034000,7859.2
1035,1000,90.0,-12.469,13,,986,0,0,11,166,0.34,574.3,,,0,1035000,7866.4
1036,1000,40.0,-7.313,8,,1000,0,0,7,34,0.066,425.9,,,0,1036000,7873.4
1037,1000,120.0,-11.716,13,,687,0,1,13,376,0.4205,597.1,,,0,1037000,7881.3
1038,1000,50.0,-7.826,9,,863,0,0,8,53,0.2188,543.6,,,0,1038000,7888.3
1039,1000,50.0,-7.141,9,,898,0,0,11,66,0.1673,465.4,,,0,1039000,7895.6
1040,1000,0.0,-6.319,4,,29,0,0,4,0,0.0,238.0,,,0,1040000,7902.7
1041,1000,0.0,-6.217,4,,29,0,0,4,0,0.0,240.8,,,0,1041000,7909.9
1042,1000,20.0,-6.215,6,,951,0,0,6,0,0.0195,423.1,,,0,1042000,7917.6
1043,1000,0.0,-6.395,4,,32,0,0,4,0,0.0,246.1,,,0,1043000,7924.9
1044,1000,0.0,-6.284,4,,24,0,0,4,0,0.0,241.6,,,0,1044000,7934.7
1045,1000,50.0,-6.027,9,,750,0,0,8,42,0.133,435.7,,,0,1045000,7945.2
1046,1000,80.0,-16.668,12,,931,0,0,9,501,0.5885,543.8,,,0,1046000,7953.2
1047,1000,100.0,-8.455,11,,771,0,1,10,119,0.1885,532.0,,,0,1047000,7960.2
1048,1000,50.0,-19.796,9,,828,1,0,5,332,0.5135,588.7,,,0,1048000,7967.4
1049,1000,70.0,-17.195,11,,764,0,0,8,289,0.2422,507.2,,,0,1049000,7974.5
1050,1000,0.0,-6.065,4,,22,0,0,5,0,0.0,234.5,,,0,1050000,7982.3
