episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
194,3,76,1000,615.479,55,,9,0.445,761.5,0.2842,57,step_limit,0.2262,9671.9
195,4,74,1000,673.562,58,,11,0.5843,924.9,0.319,22,step_limit,0.2842,9728.2
196,4,70,1000,703.92,62,,10,0.5755,794.0,0.3025,29,step_limit,0.2883,9784.4
197,3,34,930,405.276,34,930,6,0.519,727.3,0.399,136,complete,0.2069,9835.6
198,3,33,865,407.45,33,865,6,0.5052,794.8,0.3409,113,complete,0.3083,9881.5
199,4,46,674,550.423,46,674,7,0.5215,804.4,0.2521,14,complete,0.2056,9914.4
200,4,42,672,445.92,42,672,5,0.4438,610.0,0.2705,22,complete,0.1859,9947.6
201,4,51,788,637.986,51,788,9,0.4248,792.9,0.1842,11,complete,0.2247,10507.1
202,4,32,812,299.207,32,812,4,0.6789,1018.9,0.4159,25,complete,0.3365,10552.0
203,4,30,1000,231.813,29,,4,0.6733,1051.9,0.3694,108,step_limit,0.3904,10606.5
204,4,73,1000,769.677,66,,11,0.5327,808.7,0.3116,24,step_limit,0.2635,10662.4
205,3,44,885,571.305,44,885,8,0.4979,728.3,0.302,62,complete,0.2347,10712.8
206,3,26,848,242.625,26,848,4,0.467,717.3,0.4889,145,complete,0.2207,10753.3
207,4,40,969,402.88,40,969,6,0.5302,863.5,0.2802,27,complete,0.2937,10798.8
208,4,35,562,368.754,35,562,4,0.6206,897.1,0.2466,13,complete,0.2661,10826.6
209,4,75,880,992.933,75,880,13,0.3943,624.6,0.2421,16,complete,0.1555,10869.1
210,4,56,1000,589.671,54,,8,0.5803,931.6,0.2728,20,step_limit,0.2799,10916.3
211,3,26,653,293.233,26,653,4,0.4717,788.2,0.3375,84,complete,0.2424,10946.3
212,3,58,993,745.107,58,993,10,0.3974,733.0,0.259,44,complete,0.2056,10994.5
213,3,44,873,523.146,44,873,7,0.4895,789.5,0.3258,57,complete,0.2604,11036.0
214,3,56,1000,699.555,55,,10,0.3667,674.5,0.2911,41,step_limit,0.2083,11083.6
215,3,64,1000,773.62,60,,11,0.4483,698.1,0.2078,40,step_limit,0.2605,11135.0
216,4,40,638,463.99,40,638,6,0.6105,899.9,0.2059,15,complete,0.2866,11165.6
217,4,41,456,534.492,41,456,7,0.3997,619.4,0.109,8,complete,0.1528,11186.5
