/home/kopt/enter/envs/wsl_neuroMCTS/lib/python3.10/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
pygame 2.6.1 (SDL 2.28.4, Python 3.10.19)
Hello from the pygame community. https://www.pygame.org/contribute.html
지도를 성공적으로 로드했습니다: /home/kopt/drone/proposed_src/util/disaster_map.npy
Using device: cuda  tag=v1_26_08_25_04  relay_w=2.0
obs_dim=19, state_dim=66, total_act_dim=8
Ep 2523 | Step 1000 | R   116.12 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.06 | 도달  532 | 차단    0
Ep 2524 | Step 1000 | R    23.03 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.06 | 도달  502 | 차단    0
Ep 2525 | Step 1000 | R    70.23 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  521 | 차단   68
Ep 2526 | Step 1000 | R    65.95 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.21 | 도달  688 | 차단   84
Ep 2527 | Step 1000 | R    82.76 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  502 | 차단    0
Ep 2528 | Step 1000 | R    90.58 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.16 | 도달  502 | 차단    0
Ep 2529 | Step 1000 | R    75.82 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  494 | 차단    6
Ep 2530 | Step 1000 | R   111.88 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.12 | 도달  502 | 차단   75
Ep 2531 | Step 1000 | R    46.06 | 배송  7/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.00 | 도달  500 | 차단   80
Ep 2532 | Step 1000 | R    95.86 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.20 | 도달  634 | 차단  129
Ep 2533 | Step 1000 | R    21.64 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.14 | 도달  502 | 차단  238
Ep 2534 | Step 1000 | R    51.30 | 배송  7/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.09 | 도달  542 | 차단    0
Ep 2535 | Step 1000 | R    92.79 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.16 | 도달  634 | 차단   37
Ep 2536 | Step 1000 | R   121.83 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.08 | 도달  502 | 차단  200
Ep 2537 | Step 1000 | R    65.67 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  506 | 차단  165
Ep 2538 | Step 1000 | R    63.05 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.05 | 도달  506 | 차단    0
Ep 2539 | Step 1000 | R    54.27 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  564 | 차단   12
Ep 2540 | Step 1000 | R    54.79 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.15 | 도달  596 | 차단  478
Ep 2541 | Step 1000 | R    57.03 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.06 | 도달  584 | 차단  111
Ep 2542 | Step 1000 | R    68.41 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  541 | 차단    0
Ep 2543 | Step 1000 | R    60.28 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.09 | 도달  553 | 차단    0
Ep 2544 | Step 1000 | R   125.90 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.04 | 도달  541 | 차단   46
Ep 2545 | Step 1000 | R    67.47 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  507 | 차단    0
Ep 2546 | Step 1000 | R    44.44 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  501 | 차단    0
Ep 2547 | Step 1000 | R    44.11 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  571 | 차단    0
Ep 2548 | Step 1000 | R    70.62 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  519 | 차단   48
Ep 2549 | Step 1000 | R   162.10 | 배송 11/50 | 미활동드론 2 | 재적재 2 | 2홉+ 0.06 | 도달  502 | 차단    0
Ep 2550 | Step 1000 | R    43.05 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.10 | 도달  525 | 차단    0
Ep 2551 | Step 1000 | R    18.69 | 배송  4/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.14 | 도달  524 | 차단    0
Ep 2552 | Step 1000 | R    39.30 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.13 | 도달  513 | 차단    9
Ep 2553 | Step 1000 | R    68.26 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.06 | 도달  503 | 차단    0
Ep 2554 | Step 1000 | R    37.15 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.05 | 도달  502 | 차단    0
Ep 2555 | Step 1000 | R    32.13 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.11 | 도달  506 | 차단    0
Ep 2556 | Step 1000 | R   152.13 | 배송 10/50 | 미활동드론 2 | 재적재 2 | 2홉+ 0.00 | 도달  492 | 차단    0
Ep 2557 | Step 1000 | R    58.11 | 배송  7/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.02 | 도달  502 | 차단    0
Ep 2558 | Step 1000 | R    66.31 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.15 | 도달  698 | 차단  115
Ep 2559 | Step 1000 | R    46.25 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  475 | 차단    0
Ep 2560 | Step 1000 | R    45.12 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.11 | 도달  523 | 차단    0
Ep 2561 | Step 1000 | R   117.47 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.15 | 도달  710 | 차단  144
Ep 2562 | Step 1000 | R    56.57 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.15 | 도달  548 | 차단   18
Ep 2563 | Step 1000 | R    44.04 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  525 | 차단    0
Ep 2564 | Step 1000 | R    97.06 | 배송 11/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.13 | 도달  593 | 차단  161
Ep 2565 | Step 1000 | R    77.15 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.05 | 도달  503 | 차단   19
Ep 2566 | Step 1000 | R    79.38 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  593 | 차단   26
Ep 2567 | Step 1000 | R    58.86 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.13 | 도달  514 | 차단    2
Ep 2568 | Step 1000 | R    22.68 | 배송  6/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.08 | 도달  502 | 차단   76
Ep 2569 | Step 1000 | R    62.51 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  537 | 차단    0
Ep 2570 | Step 1000 | R    54.00 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.06 | 도달  601 | 차단  143
Ep 2571 | Step 1000 | R    91.05 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  461 | 차단    0
Ep 2572 | Step 1000 | R    46.75 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  465 | 차단    0
Ep 2573 | Step 1000 | R    76.74 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.06 | 도달  590 | 차단    0
Ep 2574 | Step 1000 | R    63.15 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.04 | 도달  502 | 차단   35
Ep 2575 | Step 1000 | R    50.92 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  503 | 차단    0
Ep 2576 | Step 1000 | R    89.46 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  500 | 차단   87
Ep 2577 | Step 1000 | R    96.29 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  525 | 차단    7
Ep 2578 | Step 1000 | R    52.27 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  438 | 차단    0
Ep 2579 | Step 1000 | R    79.63 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.09 | 도달  506 | 차단    0
Ep 2580 | Step 1000 | R    91.98 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.07 | 도달  737 | 차단    0
Ep 2581 | Step 1000 | R    -2.63 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  453 | 차단    0
Ep 2582 | Step 1000 | R    70.57 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.05 | 도달  533 | 차단  495
Ep 2583 | Step 1000 | R    44.29 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  469 | 차단    0
Ep 2584 | Step 1000 | R    49.76 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  502 | 차단   12
Ep 2585 | Step 1000 | R    67.92 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.04 | 도달  536 | 차단   54
Ep 2586 | Step 1000 | R    85.30 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.18 | 도달  530 | 차단   41
Ep 2587 | Step 1000 | R    74.82 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  487 | 차단    0
Ep 2588 | Step 1000 | R    79.56 | 배송  7/50 | 미활동드론 1 | 재적재 1 | 2홉+ 0.02 | 도달  522 | 차단    0
Ep 2589 | Step 1000 | R    -3.35 | 배송  4/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.06 | 도달  502 | 차단    1
Ep 2590 | Step 1000 | R    55.74 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.05 | 도달  502 | 차단    0
Ep 2591 | Step 1000 | R    37.48 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  484 | 차단    0
Ep 2592 | Step 1000 | R   151.34 | 배송 10/50 | 미활동드론 2 | 재적재 2 | 2홉+ 0.05 | 도달  508 | 차단    0
Ep 2593 | Step 1000 | R   126.79 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.16 | 도달  581 | 차단  637
Ep 2594 | Step 1000 | R    -7.11 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  399 | 차단    0
Ep 2595 | Step 1000 | R    45.75 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.10 | 도달  531 | 차단    0
Ep 2596 | Step 1000 | R    74.14 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.04 | 도달  530 | 차단   59
Ep 2597 | Step 1000 | R   103.45 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.09 | 도달  591 | 차단  133
Ep 2598 | Step 1000 | R   110.53 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.03 | 도달  502 | 차단    0
Ep 2599 | Step 1000 | R    18.72 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  494 | 차단    0
Ep 2600 | Step 1000 | R    69.35 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  527 | 차단    0
Ep 2601 | Step 1000 | R    -1.47 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  491 | 차단    0
Ep 2602 | Step 1000 | R    83.19 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.08 | 도달  630 | 차단    4
Ep 2603 | Step 1000 | R    66.88 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  466 | 차단    0
Ep 2604 | Step 1000 | R    33.17 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.10 | 도달  538 | 차단    0
Ep 2605 | Step 1000 | R    88.78 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  494 | 차단    0
Ep 2606 | Step 1000 | R    76.71 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  494 | 차단    0
Ep 2607 | Step 1000 | R    88.66 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.11 | 도달  506 | 차단   26
Ep 2608 | Step 1000 | R    61.17 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  502 | 차단   42
Ep 2609 | Step 1000 | R    49.50 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.08 | 도달  502 | 차단  218
Ep 2610 | Step 1000 | R    63.95 | 배송  9/50 | 미활동드론 1 | 재적재 0 | 2홉+ 0.07 | 도달  502 | 차단    0
Ep 2611 | Step 1000 | R    62.55 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.08 | 도달  544 | 차단    0
Ep 2612 | Step 1000 | R    88.47 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.02 | 도달  557 | 차단    5
Ep 2613 | Step 1000 | R    36.02 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.03 | 도달  587 | 차단   10
Ep 2614 | Step 1000 | R    24.55 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  502 | 차단   99
Ep 2615 | Step 1000 | R    51.48 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.09 | 도달  541 | 차단    0
Ep 2616 | Step 1000 | R    97.01 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.03 | 도달  502 | 차단   12
Ep 2617 | Step 1000 | R   101.57 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  486 | 차단    0
Ep 2618 | Step 1000 | R   100.24 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.01 | 도달  504 | 차단    0
Ep 2619 | Step 1000 | R     6.92 | 배송  3/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  502 | 차단   10
Ep 2620 | Step 1000 | R    77.04 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.09 | 도달  590 | 차단   25
Ep 2621 | Step 1000 | R    57.26 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.03 | 도달  538 | 차단  126
Ep 2622 | Step 1000 | R    52.45 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  448 | 차단    0
Ep 2623 | Step 1000 | R    81.95 | 배송  6/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.20 | 도달  505 | 차단   40
Ep 2624 | Step 1000 | R   124.31 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.04 | 도달  502 | 차단  108
Ep 2625 | Step 1000 | R    72.38 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  565 | 차단   33
Ep 2626 | Step 1000 | R    64.06 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.04 | 도달  502 | 차단   16
Ep 2627 | Step 1000 | R    28.18 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.03 | 도달  502 | 차단    0
Ep 2628 | Step 1000 | R    87.79 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  502 | 차단    0
Ep 2629 | Step 1000 | R    72.79 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.15 | 도달  502 | 차단   12
Ep 2630 | Step 1000 | R   101.25 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.11 | 도달  502 | 차단  253
Ep 2631 | Step 1000 | R    33.60 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  403 | 차단    0
Ep 2632 | Step 1000 | R    31.79 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.06 | 도달  502 | 차단  307
Ep 2633 | Step 1000 | R    97.80 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.03 | 도달  509 | 차단    0
Ep 2634 | Step 1000 | R   107.67 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.10 | 도달  543 | 차단    0
Ep 2635 | Step 1000 | R    93.58 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.02 | 도달  502 | 차단    0
Ep 2636 | Step 1000 | R    39.02 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.07 | 도달  502 | 차단    0
Ep 2637 | Step 1000 | R    62.28 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.11 | 도달  586 | 차단    0
Ep 2638 | Step 1000 | R    53.88 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  502 | 차단    0
Ep 2639 | Step 1000 | R   113.64 | 배송 13/50 | 미활동드론 1 | 재적재 1 | 2홉+ 0.02 | 도달  526 | 차단    0
Ep 2640 | Step 1000 | R    60.55 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  505 | 차단    0
Ep 2641 | Step 1000 | R   107.39 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.09 | 도달  502 | 차단   66
Ep 2642 | Step 1000 | R   108.40 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.06 | 도달  561 | 차단   14
Ep 2643 | Step 1000 | R   115.22 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  500 | 차단   40
Ep 2644 | Step 1000 | R     2.00 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  458 | 차단    0
Ep 2645 | Step 1000 | R    59.85 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.09 | 도달  554 | 차단  104
Ep 2646 | Step 1000 | R    94.84 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.02 | 도달  502 | 차단    0
Ep 2647 | Step 1000 | R    68.09 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.06 | 도달  511 | 차단    0
Ep 2648 | Step 1000 | R    24.77 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.03 | 도달  533 | 차단   32
Ep 2649 | Step 1000 | R    70.78 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.10 | 도달  623 | 차단  595
Ep 2650 | Step 1000 | R   105.98 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  462 | 차단    0
Ep 2651 | Step 1000 | R   128.38 | 배송 11/50 | 미활동드론 2 | 재적재 2 | 2홉+ 0.06 | 도달  616 | 차단   43
Ep 2652 | Step 1000 | R    68.29 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.03 | 도달  505 | 차단  137
Ep 2653 | Step 1000 | R    47.48 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  433 | 차단    0
Ep 2654 | Step 1000 | R    51.79 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  406 | 차단    0
Ep 2655 | Step 1000 | R    69.25 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.02 | 도달  505 | 차단    0
Ep 2656 | Step 1000 | R    71.19 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.16 | 도달  549 | 차단    0
Ep 2657 | Step 1000 | R    98.13 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.14 | 도달  502 | 차단    3
Ep 2658 | Step 1000 | R   104.82 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.06 | 도달  509 | 차단    8
Ep 2659 | Step 1000 | R    84.53 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.02 | 도달  509 | 차단    0
Ep 2660 | Step 1000 | R     8.32 | 배송  4/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  500 | 차단    0
Ep 2661 | Step 1000 | R    46.32 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  450 | 차단    0
Ep 2662 | Step 1000 | R    75.74 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.09 | 도달  605 | 차단    0
Ep 2663 | Step 1000 | R    77.02 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  502 | 차단    0
Ep 2664 | Step 1000 | R   109.95 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.07 | 도달  580 | 차단   75
Ep 2665 | Step 1000 | R    16.47 | 배송  5/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  500 | 차단   18
Ep 2666 | Step 1000 | R    53.68 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.04 | 도달  631 | 차단    0
Ep 2667 | Step 1000 | R    86.92 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  487 | 차단    0
Ep 2668 | Step 1000 | R    30.33 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  432 | 차단    0
Ep 2669 | Step 1000 | R    16.32 | 배송  5/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  449 | 차단    0
Ep 2670 | Step 1000 | R    80.12 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.08 | 도달  749 | 차단  283
Ep 2671 | Step 1000 | R    25.38 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.13 | 도달  510 | 차단    0
Ep 2672 | Step 1000 | R    53.06 | 배송  7/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.08 | 도달  574 | 차단    0
Ep 2673 | Step 1000 | R    11.89 | 배송  4/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.05 | 도달  504 | 차단    0
Ep 2674 | Step 1000 | R    82.86 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.02 | 도달  509 | 차단   66
Ep 2675 | Step 1000 | R   101.61 | 배송  9/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  471 | 차단    0
Ep 2676 | Step 1000 | R    34.82 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  432 | 차단    0
Ep 2677 | Step 1000 | R   108.34 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.12 | 도달  565 | 차단  250
Ep 2678 | Step 1000 | R   105.10 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.06 | 도달  502 | 차단    0
Ep 2679 | Step 1000 | R   129.86 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.04 | 도달  645 | 차단   58
Ep 2680 | Step 1000 | R    77.50 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  494 | 차단    0
Ep 2681 | Step 1000 | R   159.16 | 배송 10/50 | 미활동드론 2 | 재적재 2 | 2홉+ 0.04 | 도달  704 | 차단   28
Ep 2682 | Step 1000 | R   114.14 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.12 | 도달  502 | 차단    0
Ep 2683 | Step 1000 | R   120.16 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  460 | 차단    0
Ep 2684 | Step 1000 | R   125.77 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.00 | 도달  512 | 차단    0
Ep 2685 | Step 1000 | R    94.38 | 배송  8/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.06 | 도달  502 | 차단    0
Ep 2686 | Step 1000 | R   138.67 | 배송 11/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.01 | 도달  502 | 차단    0
Ep 2687 | Step 1000 | R    84.31 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.09 | 도달  613 | 차단  385
Ep 2688 | Step 1000 | R    93.58 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  502 | 차단    0
Ep 2689 | Step 1000 | R   154.03 | 배송 10/50 | 미활동드론 2 | 재적재 2 | 2홉+ 0.05 | 도달  569 | 차단    0
Ep 2690 | Step 1000 | R   128.33 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.02 | 도달  502 | 차단   11
Ep 2691 | Step 1000 | R   154.21 | 배송 10/50 | 미활동드론 2 | 재적재 2 | 2홉+ 0.01 | 도달  529 | 차단    1
Ep 2692 | Step 1000 | R    60.56 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.03 | 도달  545 | 차단    0
Ep 2693 | Step 1000 | R    81.57 | 배송  7/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.12 | 도달  526 | 차단    0
Ep 2694 | Step 1000 | R    71.06 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.05 | 도달  507 | 차단    0
Ep 2695 | Step 1000 | R    69.85 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.05 | 도달  545 | 차단    0
Ep 2696 | Step 1000 | R    69.10 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.17 | 도달  505 | 차단    0
Ep 2697 | Step 1000 | R    51.17 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.01 | 도달  502 | 차단    0
Ep 2698 | Step 1000 | R    55.79 | 배송  8/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.05 | 도달  501 | 차단    0
Ep 2699 | Step 1000 | R   122.99 | 배송 10/50 | 미활동드론 2 | 재적재 1 | 2홉+ 0.01 | 도달  520 | 차단    0
Ep 2700 | Step 1000 | R     5.84 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.00 | 도달  534 | 차단    0
Ep 2701 | Step 1000 | R    52.43 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.04 | 도달  502 | 차단    0
Ep 2702 | Step 1000 | R    59.28 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.10 | 도달  575 | 차단    0
Ep 2703 | Step 1000 | R    67.48 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.08 | 도달  696 | 차단   44
Ep 2704 | Step 1000 | R    77.51 | 배송  9/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.10 | 도달  511 | 차단   28
Ep 2705 | Step 1000 | R    41.33 | 배송  6/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.04 | 도달  502 | 차단    0
Ep 2706 | Step 1000 | R    81.77 | 배송 10/50 | 미활동드론 2 | 재적재 0 | 2홉+ 0.06 | 도달  592 | 차단   17
