episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
141,1000,370.0,-0.074,29,,818,0,4,13,466,0.6348,797.6,0.1076,7,step_limit,0,141000,2815.6
142,1000,310.0,2.879,26,,955,0,3,15,413,0.5965,832.5,0.0871,4,step_limit,0,142000,2834.4
143,1000,300.0,-11.842,25,,848,0,3,11,796,0.6617,983.8,0.1887,32,step_limit,0,143000,2854.5
144,1000,310.0,1.522,29,,751,0,2,15,351,0.5735,818.3,0.0813,4,step_limit,0,144000,2874.5
145,1000,340.0,0.031,29,,911,0,3,12,495,0.6442,890.2,0.1019,4,step_limit,0,145000,2895.3
146,1000,300.0,8.785,25,,961,0,3,19,339,0.61,778.2,0.0772,5,step_limit,0,146000,2915.1
147,1000,310.0,2.555,29,,965,0,2,17,358,0.604,759.0,0.0753,5,step_limit,0,147000,2934.9
148,1000,290.0,0.337,27,,847,0,2,19,511,0.6195,722.8,0.1127,4,step_limit,0,148000,2953.8
149,1000,350.0,7.715,30,,971,0,3,16,370,0.6787,782.5,0.0902,9,step_limit,0,149000,2974.6
150,1000,320.0,-3.951,27,,960,0,3,11,641,0.6482,1026.7,0.1504,11,step_limit,0,150000,2994.6
151,1000,350.0,4.573,30,,863,0,3,16,515,0.6275,811.6,0.1109,5,step_limit,0,151000,3065.2
152,1000,350.0,4.382,30,,971,0,3,18,495,0.6338,902.0,0.1114,6,step_limit,0,152000,3084.5
153,1000,270.0,0.871,25,,827,0,2,13,392,0.6352,761.6,0.0761,11,step_limit,0,153000,3104.0
154,1000,360.0,6.586,28,,931,0,4,14,455,0.6275,806.8,0.1057,7,step_limit,0,154000,3123.4
155,1000,260.0,0.746,24,,837,0,2,13,541,0.617,775.2,0.1203,3,step_limit,0,155000,3142.6
156,1000,290.0,-0.76,24,,965,0,3,24,601,0.5867,802.4,0.1343,8,step_limit,0,156000,3161.6
157,1000,320.0,-2.041,27,,912,0,3,20,655,0.6472,882.4,0.1532,5,step_limit,0,157000,3181.4
158,1000,370.0,8.154,29,,928,0,4,19,326,0.6335,727.3,0.0718,6,step_limit,0,158000,3201.1
159,1000,360.0,1.647,28,,853,0,4,19,586,0.6222,978.4,0.1386,9,step_limit,0,159000,3221.0
160,1000,320.0,0.406,27,,814,0,3,10,376,0.6445,856.7,0.0814,5,step_limit,0,160000,3241.8
161,1000,310.0,0.742,26,,981,0,3,11,465,0.6368,743.3,0.0973,5,step_limit,0,161000,3262.7
162,1000,280.0,0.189,26,,969,0,2,11,476,0.6342,910.1,0.1067,6,step_limit,0,162000,3282.4
163,1000,260.0,1.072,24,,928,0,2,17,481,0.622,727.0,0.0976,7,step_limit,0,163000,3303.0
164,1000,130.0,-24.883,17,,650,0,0,6,1074,0.6973,770.0,0.2444,6,step_limit,0,164000,3323.6
165,1000,270.0,-8.101,25,,874,0,2,14,871,0.658,822.0,0.1855,11,step_limit,0,165000,3342.7
166,1000,340.0,9.736,29,,925,0,3,17,364,0.604,904.4,0.0774,6,step_limit,0,166000,3363.2
167,1000,350.0,2.374,30,,894,0,3,30,662,0.636,956.3,0.1482,9,step_limit,0,167000,3383.2
168,1000,320.0,3.041,30,,875,0,2,13,312,0.6452,935.2,0.0644,7,step_limit,0,168000,3402.2
169,1000,320.0,8.188,27,,679,0,3,18,451,0.6452,788.9,0.1038,2,step_limit,0,169000,3422.1
170,1000,320.0,-0.536,30,,985,0,2,15,503,0.6593,854.0,0.1168,8,step_limit,0,170000,3443.9
171,1000,300.0,-0.502,25,,771,0,3,12,490,0.638,740.8,0.1059,10,step_limit,0,171000,3463.6
172,1000,350.0,4.08,30,,978,0,3,12,523,0.6255,910.6,0.121,7,step_limit,0,172000,3484.4
173,1000,320.0,2.564,27,,941,0,3,14,506,0.649,852.4,0.1173,5,step_limit,0,173000,3504.4
174,1000,320.0,-2.449,27,,747,0,3,19,639,0.6558,824.7,0.1427,8,step_limit,0,174000,3526.0
175,1000,380.0,0.058,33,,922,0,3,17,548,0.6683,881.2,0.1297,5,step_limit,0,175000,3545.4
176,1000,290.0,9.975,24,,995,0,3,15,190,0.6005,697.3,0.0375,6,step_limit,0,176000,3565.1
177,1000,430.0,7.247,35,,969,0,4,24,461,0.628,821.6,0.1019,4,step_limit,0,177000,3585.8
178,1000,380.0,5.208,33,,954,0,3,11,367,0.6482,774.6,0.0775,6,step_limit,0,178000,3605.2
179,1000,360.0,3.409,31,,963,0,3,20,532,0.6428,814.9,0.1213,8,step_limit,0,179000,3625.2
180,1000,370.0,2.015,32,,968,0,3,15,436,0.629,815.2,0.0992,5,step_limit,0,180000,3645.2
181,1000,300.0,7.114,28,,918,0,2,11,418,0.6278,810.3,0.0892,4,step_limit,0,181000,3665.2
182,1000,380.0,10.606,30,,782,0,4,15,377,0.5675,760.5,0.0866,9,step_limit,0,182000,3683.8
183,1000,350.0,6.289,27,,983,0,4,22,334,0.6125,763.0,0.0694,7,step_limit,0,183000,3703.5
184,1000,380.0,6.571,30,,847,0,4,14,406,0.6362,789.2,0.0847,9,step_limit,0,184000,3723.3
185,1000,350.0,-2.02,30,,998,0,3,11,587,0.6405,766.7,0.1441,5,step_limit,0,185000,3742.6
186,1000,260.0,2.628,24,,759,0,2,15,408,0.5695,751.9,0.0882,8,step_limit,0,186000,3763.4
187,1000,380.0,8.467,33,,981,0,3,18,336,0.637,756.0,0.0717,3,step_limit,0,187000,3783.7
188,1000,340.0,2.614,29,,901,0,3,17,519,0.6438,761.9,0.1247,10,step_limit,0,188000,3804.0
189,1000,340.0,-1.628,29,,657,0,3,22,855,0.6398,878.0,0.2024,11,step_limit,0,189000,3823.6
190,1000,290.0,4.063,24,,966,0,3,8,347,0.6025,795.2,0.078,3,step_limit,0,190000,3842.8
191,1000,370.0,10.776,29,,859,0,4,18,445,0.6302,818.3,0.0948,6,step_limit,0,191000,3861.3
192,1000,390.0,6.219,31,,794,0,4,17,545,0.6025,815.8,0.1159,9,step_limit,0,192000,3880.2
193,1000,240.0,-0.499,22,,868,0,2,10,562,0.6295,915.6,0.1234,12,step_limit,0,193000,3899.5
194,1000,370.0,4.239,29,,977,0,4,16,383,0.613,824.3,0.0801,6,step_limit,0,194000,3918.7
195,1000,310.0,-1.513,26,,665,0,3,15,664,0.6438,826.7,0.1604,5,step_limit,0,195000,3937.5
196,1000,330.0,7.544,28,,982,0,3,19,544,0.5978,847.4,0.1255,6,step_limit,0,196000,3956.5
197,1000,310.0,-1.402,26,,900,0,3,18,416,0.6348,833.6,0.096,5,step_limit,0,197000,3979.2
198,1000,330.0,4.505,28,,970,0,3,11,348,0.6198,743.2,0.0751,15,step_limit,0,198000,3999.5
199,1000,380.0,-2.578,30,,939,0,4,17,605,0.6448,955.8,0.127,8,step_limit,0,199000,4019.0
200,1000,360.0,2.069,28,,919,0,4,15,582,0.6322,904.6,0.1337,9,step_limit,0,200000,4038.5
201,1000,360.0,9.617,31,,980,0,3,18,376,0.6478,788.5,0.0828,9,step_limit,0,201000,4113.6
202,1000,260.0,4.364,24,,807,0,2,14,375,0.6268,668.6,0.088,13,step_limit,0,202000,4134.4
203,1000,290.0,3.572,24,,991,0,3,16,268,0.64,849.2,0.0598,5,step_limit,0,203000,4153.0
204,1000,350.0,3.291,27,,915,0,4,13,433,0.6142,839.5,0.0935,6,step_limit,0,204000,4173.8
205,1000,340.0,-0.886,29,,965,0,3,15,692,0.6535,754.9,0.1557,11,step_limit,0,205000,4194.3
206,1000,370.0,1.742,29,,913,0,4,18,513,0.6355,873.2,0.106,4,step_limit,0,206000,4214.1
207,1000,260.0,-3.186,24,,976,0,2,13,604,0.676,766.5,0.1259,4,step_limit,0,207000,4233.9
208,1000,250.0,3.231,23,,758,0,2,13,424,0.606,820.9,0.0835,4,step_limit,0,208000,4253.8
209,1000,320.0,-3.324,27,,766,0,3,17,634,0.6697,936.1,0.1454,10,step_limit,0,209000,4273.0
210,1000,270.0,0.692,25,,828,0,2,13,398,0.6318,805.0,0.0858,7,step_limit,0,210000,4292.0
211,1000,280.0,1.415,26,,959,0,2,15,510,0.6633,764.1,0.1194,3,step_limit,0,211000,4312.7
212,1000,290.0,-0.751,27,,965,0,2,20,472,0.6298,773.7,0.1,11,step_limit,0,212000,4332.6
213,1000,290.0,-10.958,27,,682,0,2,14,790,0.653,970.4,0.1755,4,step_limit,0,213000,4353.3
214,1000,270.0,1.77,25,,892,0,2,12,399,0.6315,767.5,0.0794,9,step_limit,0,214000,4372.5
215,1000,360.0,5.769,31,,818,0,3,16,410,0.6448,759.6,0.0872,9,step_limit,0,215000,4391.9
216,1000,280.0,-1.274,23,,978,0,3,19,690,0.6172,785.6,0.1578,10,step_limit,0,216000,4412.5
217,1000,360.0,5.396,28,,838,0,4,20,365,0.6155,830.1,0.0793,4,step_limit,0,217000,4432.9
218,1000,340.0,4.438,26,,826,0,4,14,308,0.6348,820.6,0.0589,3,step_limit,0,218000,4452.9
219,1000,310.0,2.572,26,,991,0,3,11,549,0.6128,1020.8,0.1194,6,step_limit,0,219000,4472.8
220,1000,340.0,6.491,29,,846,0,3,13,378,0.5383,806.0,0.0826,9,step_limit,0,220000,4491.3
221,1000,340.0,0.934,29,,812,0,3,19,589,0.653,951.2,0.1375,8,step_limit,0,221000,4511.2
222,1000,310.0,-3.181,26,,806,0,3,19,616,0.6285,883.4,0.1315,4,step_limit,0,222000,4532.6
223,1000,380.0,6.282,30,,645,0,4,13,492,0.577,877.7,0.1117,7,step_limit,0,223000,4551.9
224,1000,320.0,-0.208,27,,748,0,3,15,515,0.5978,777.0,0.1086,4,step_limit,0,224000,4571.5
225,1000,320.0,4.317,27,,909,0,3,17,416,0.6587,732.7,0.0911,6,step_limit,0,225000,4591.1
226,1000,280.0,2.198,26,,839,0,2,11,272,0.6198,760.9,0.0555,3,step_limit,0,226000,4610.8
227,1000,330.0,3.33,28,,963,0,3,14,535,0.6345,853.5,0.1285,11,step_limit,0,227000,4630.8
228,1000,410.0,3.606,33,,967,0,4,14,628,0.612,832.5,0.1433,10,step_limit,0,228000,4649.5
229,1000,330.0,13.23,28,,751,0,3,22,236,0.5765,755.0,0.0504,8,step_limit,0,229000,4669.0
230,1000,290.0,-3.626,27,,978,0,2,9,657,0.6355,797.1,0.1307,9,step_limit,0,230000,4688.6
231,1000,340.0,0.312,29,,948,0,3,9,571,0.6485,786.3,0.1359,10,step_limit,0,231000,4708.0
232,1000,320.0,-3.681,27,,901,0,3,14,589,0.6285,798.5,0.1292,9,step_limit,0,232000,4728.1
233,1000,320.0,-7.558,30,,863,0,2,18,892,0.6102,895.7,0.2247,10,step_limit,0,233000,4748.3
234,1000,330.0,7.192,25,,894,0,4,16,403,0.6095,794.5,0.083,6,step_limit,0,234000,4767.1
235,1000,250.0,6.297,23,,828,0,2,9,338,0.6208,852.7,0.0765,13,step_limit,0,235000,4785.8
236,1000,360.0,0.938,28,,847,0,4,17,643,0.6482,899.6,0.1437,8,step_limit,0,236000,4805.1
237,1000,300.0,7.364,25,,1000,0,3,19,440,0.616,764.1,0.0984,4,step_limit,0,237000,4824.2
