episode,steps,reward,delivered,completion_rate,makespan,idle_drones,deliv_min,deliv_max,deliv_std,reloads,blocked,comm_loss,alpha,loss_critic,loss_actor,env_steps,wall_sec
3305,1000,-16.9014,9,0.18,,1,0,3,1.299,0,0,0,0.011702,0.327074,1.753593,3305000,20072.2
3306,1000,95.0552,13,0.26,,1,0,5,2.0463,0,0,0,0.011535,0.293668,2.518907,3306000,20080.2
3307,1000,138.5893,15,0.3,,1,0,5,2.1651,1,0,0,0.011696,0.454833,1.858703,3307000,20088.3
3308,1000,101.7165,12,0.24,,1,0,5,1.8708,0,0,0,0.011769,0.471964,1.575683,3308000,20097.1
3309,1000,56.0749,10,0.2,,1,0,4,1.5,0,0,0,0.011481,0.32209,2.026464,3309000,20105.8
3310,1000,141.3657,14,0.28,,1,0,5,2.0616,1,6,0,0.01148,0.364146,2.306472,3310000,20114.3
3311,1000,180.1537,14,0.28,,1,0,5,2.0616,2,0,0,0.011525,0.246318,0.704084,3311000,20122.8
3312,1000,87.2016,13,0.26,,1,0,5,1.9203,0,0,0,0.011464,0.231344,1.402682,3312000,20131.3
3313,1000,113.9996,13,0.26,,1,0,5,1.9203,1,0,0,0.011102,0.238614,1.157578,3313000,20140.0
3314,1000,170.8938,15,0.3,,1,0,5,2.1651,2,0,0,0.011359,0.293422,2.086035,3314000,20148.6
3315,1000,72.6641,11,0.22,,1,0,4,1.6394,0,0,0,0.011424,0.304672,1.610722,3315000,20156.5
3316,1000,51.4232,11,0.22,,1,0,5,1.7854,0,0,0,0.011498,0.210463,1.982064,3316000,20164.6
3317,1000,43.181,11,0.22,,1,0,5,1.7854,0,0,0,0.011494,0.285432,2.012071,3317000,20172.6
3318,1000,124.4428,13,0.26,,1,0,5,1.9203,1,106,0,0.011308,0.244358,1.360082,3318000,20180.8
3319,1000,83.1941,12,0.24,,1,0,5,1.8708,0,0,0,0.011667,0.240981,2.422114,3319000,20188.9
3320,1000,28.816,10,0.2,,1,0,4,1.5,0,0,0,0.011642,0.280808,1.547615,3320000,20197.2
3321,1000,0.9175,7,0.14,,1,0,3,1.0897,0,0,0,0.011771,0.478777,1.84591,3321000,20205.2
3322,1000,58.2628,8,0.16,,1,0,4,1.4142,0,0,0,0.012026,0.394168,1.646333,3322000,20213.3
3323,1000,99.288,12,0.24,,1,0,5,1.8708,1,0,0,0.011856,0.340249,2.477685,3323000,20221.6
3324,1000,110.0268,14,0.28,,1,0,5,2.0616,0,389,0,0.011596,0.346196,2.351613,3324000,20229.5
3325,1000,78.5886,13,0.26,,1,0,5,1.9203,0,0,0,0.011491,0.301503,1.634798,3325000,20237.3
3326,1000,113.2018,14,0.28,,1,0,5,2.0616,0,378,0,0.011459,0.539022,2.500167,3326000,20245.2
3327,1000,75.8078,11,0.22,,1,0,5,1.7854,1,0,0,0.011714,0.227287,1.48563,3327000,20253.1
3328,1000,144.8238,14,0.28,,1,0,5,2.0616,1,0,0,0.01165,0.238442,2.557086,3328000,20260.9
3329,1000,121.1489,14,0.28,,1,0,5,2.0616,0,0,0,0.011659,0.213754,1.724587,3329000,20268.6
3330,1000,16.8643,7,0.14,,1,0,3,1.299,0,0,0,0.011537,0.320194,1.627982,3330000,20276.3
3331,1000,159.7672,15,0.3,,0,1,5,1.6394,1,0,0,0.01137,0.426746,1.750681,3331000,20284.4
3332,1000,99.7074,12,0.24,,1,0,5,1.8708,0,36,0,0.011516,0.283468,2.37548,3332000,20292.8
3333,1000,107.0429,13,0.26,,1,0,5,1.9203,1,0,0,0.011184,0.253626,0.814421,3333000,20300.6
3334,1000,92.2063,12,0.24,,1,0,5,1.8708,0,18,0,0.011224,0.303958,1.476034,3334000,20308.3
3335,1000,82.3487,13,0.26,,1,0,5,2.0463,0,32,0,0.011004,0.310826,2.015299,3335000,20316.1
3336,1000,110.1488,14,0.28,,1,0,5,2.0616,0,9,0,0.01062,0.261761,2.637241,3336000,20324.1
3337,1000,142.5551,15,0.3,,1,0,5,2.1651,0,0,0,0.010296,0.629652,2.045945,3337000,20331.9
3338,1000,108.0428,14,0.28,,1,0,5,2.0616,1,0,0,0.010114,0.255571,1.076584,3338000,20339.6
3339,1000,101.2696,12,0.24,,1,0,5,1.8708,0,0,0,0.010269,0.352242,1.302933,3339000,20347.5
3340,1000,159.632,15,0.3,,1,0,5,2.1651,1,0,0,0.010059,0.266502,2.243881,3340000,20355.6
3341,1000,122.1197,14,0.28,,1,0,5,2.0616,0,4,0,0.009902,0.189959,0.793801,3341000,20363.6
3342,1000,50.9372,9,0.18,,1,0,4,1.479,0,0,0,0.010003,0.303962,0.959918,3342000,20371.4
3343,1000,141.4553,14,0.28,,1,0,5,2.0616,1,17,0,0.009806,0.237731,2.03841,3343000,20379.4
3344,1000,193.1526,15,0.3,,1,0,5,2.1651,2,0,0,0.009809,0.470721,1.221124,3344000,20387.6
3345,1000,131.556,13,0.26,,1,0,5,2.0463,1,126,0,0.009581,0.931583,1.931575,3345000,20396.1
3346,1000,140.8947,14,0.28,,1,0,5,2.0616,1,107,0,0.009624,0.223188,2.173985,3346000,20404.7
3347,1000,153.2182,14,0.28,,1,0,5,2.0616,1,140,0,0.009566,0.21274,2.071837,3347000,20412.7
3348,1000,104.6903,13,0.26,,1,0,5,1.9203,1,0,0,0.009431,0.206983,1.626848,3348000,20420.6
3349,1000,145.8728,14,0.28,,1,0,5,2.0616,1,0,0,0.009427,0.773751,2.411698,3349000,20428.7
3350,1000,165.7342,14,0.28,,1,0,5,2.0616,2,238,0,0.009486,0.394399,1.810093,3350000,20436.6
3351,1000,94.1778,14,0.28,,1,0,5,2.0616,0,0,0,0.00952,0.260183,2.119793,3351000,20444.7
3352,1000,101.2635,12,0.24,,1,0,5,1.8708,1,0,0,0.009223,0.185487,1.623389,3352000,20452.7
3353,1000,94.629,12,0.24,,1,0,4,1.7321,0,0,0,0.00916,0.22076,0.639071,3353000,20460.6
3354,1000,150.3215,14,0.28,,1,0,5,2.0616,1,239,0,0.009399,0.198358,1.331533,3354000,20468.8
3355,1000,132.024,14,0.28,,1,0,5,2.0616,1,188,0,0.009348,0.185536,1.48913,3355000,20476.7
3356,1000,174.2741,14,0.28,,1,0,5,2.0616,2,0,0,0.009092,0.340171,1.06617,3356000,20484.5
3357,1000,165.7183,15,0.3,,1,0,5,2.1651,2,0,0,0.009137,0.259189,1.022679,3357000,20492.4
3358,1000,95.0923,13,0.26,,1,0,5,1.9203,0,0,0,0.008942,0.172967,0.830239,3358000,20500.1
3359,1000,115.7034,13,0.26,,1,0,5,1.9203,0,0,0,0.008956,0.202857,1.276958,3359000,20508.1
3360,1000,139.2418,13,0.26,,1,0,5,1.9203,1,0,0,0.008889,0.169122,1.692749,3360000,20516.4
3361,1000,-54.2768,3,0.06,,1,0,1,0.433,0,225,0,0.009253,0.261451,0.787388,3361000,20524.4
3362,1000,-34.1596,7,0.14,,1,0,3,1.0897,0,0,0,0.009203,0.179366,1.959644,3362000,20532.4
3363,1000,28.4072,6,0.12,,1,0,2,0.866,0,0,0,0.00909,0.197238,1.813365,3363000,20540.7
3364,1000,40.5606,8,0.16,,1,0,3,1.2247,0,0,0,0.009191,0.178481,2.094226,3364000,20548.6
3365,1000,124.5168,14,0.28,,1,0,5,2.0616,0,2,0,0.00922,0.274582,2.661705,3365000,20556.3
3366,1000,49.0919,9,0.18,,1,0,3,1.299,0,0,0,0.009069,0.196622,1.988207,3366000,20564.2
3367,1000,143.1713,14,0.28,,1,0,5,2.0616,1,0,0,0.009404,0.25196,2.151289,3367000,20571.9
3368,1000,176.2173,14,0.28,,1,0,5,2.0616,2,0,0,0.00906,0.208484,2.348023,3368000,20580.1
3369,1000,185.3527,14,0.28,,1,0,5,2.0616,2,0,0,0.009161,0.196045,2.599787,3369000,20588.2
3370,1000,154.8599,14,0.28,,1,0,5,2.0616,1,48,0,0.008846,0.197151,1.83965,3370000,20596.2
3371,1000,228.928,15,0.3,,1,0,5,2.1651,3,0,0,0.00879,0.167593,1.944866,3371000,20604.4
3372,1000,118.0592,14,0.28,,1,0,5,2.0616,0,0,0,0.008661,0.199392,2.386222,3372000,20612.1
3373,1000,148.9608,14,0.28,,1,0,5,2.0616,1,6,0,0.008331,0.367395,3.466497,3373000,20620.3
3374,1000,150.0037,14,0.28,,1,0,5,2.0616,1,0,0,0.008238,0.161042,2.5603,3374000,20628.5
3375,1000,125.7375,14,0.28,,1,0,5,2.0616,0,79,0,0.00827,0.187996,3.301918,3375000,20636.6
3376,1000,178.7891,14,0.28,,1,0,5,2.0616,2,0,0,0.008013,0.161093,2.704327,3376000,20644.5
3377,1000,167.7362,15,0.3,,1,0,5,2.1651,1,20,0,0.008061,0.667399,2.611156,3377000,20652.5
3378,1000,57.4992,9,0.18,,1,0,4,1.479,0,0,0,0.008008,0.238619,2.725356,3378000,20660.5
3379,1000,159.751,14,0.28,,1,0,5,2.0616,1,0,0,0.008008,0.166592,2.832298,3379000,20668.1
3380,1000,93.3128,11,0.22,,1,0,4,1.6394,0,0,0,0.007904,0.153855,2.587336,3380000,20676.2
3381,1000,27.018,6,0.12,,1,0,3,1.118,0,4,0,0.007833,0.498701,2.120993,3381000,20684.5
3382,1000,121.8071,14,0.28,,1,0,5,2.0616,0,0,0,0.007886,0.141909,2.401417,3382000,20692.2
3383,1000,149.1234,14,0.28,,1,0,5,2.0616,1,11,0,0.008064,0.179229,3.378061,3383000,20700.2
3384,1000,183.9343,14,0.28,,1,0,5,2.0616,2,3,0,0.008143,0.209158,3.281065,3384000,20708.1
3385,1000,28.9954,8,0.16,,1,0,3,1.2247,0,0,0,0.007996,0.128873,3.465483,3385000,20715.9
3386,1000,21.6371,9,0.18,,1,0,4,1.479,0,0,0,0.008045,0.16239,2.17797,3386000,20723.8
3387,1000,59.5778,9,0.18,,1,0,5,1.9203,1,0,0,0.007949,0.167984,2.538997,3387000,20731.8
3388,1000,50.3823,8,0.16,,1,0,3,1.2247,0,5,0,0.008027,0.254408,3.379629,3388000,20739.6
3389,1000,188.1862,16,0.32,,1,0,6,2.3452,1,19,0,0.007994,0.296351,2.715764,3389000,20747.3
3390,1000,120.1016,14,0.28,,1,0,5,2.0616,0,52,0,0.008011,0.129658,3.007159,3390000,20755.4
3391,1000,-23.485,7,0.14,,1,0,4,1.479,0,0,0,0.008146,0.12982,3.025903,3391000,20763.5
3392,1000,12.3832,8,0.16,,1,0,4,1.5811,0,0,0,0.008099,0.207385,2.716208,3392000,20771.4
3393,1000,134.1476,15,0.3,,1,0,5,2.1651,0,0,0,0.008148,0.176853,2.439645,3393000,20779.3
3394,1000,82.4584,12,0.24,,1,0,4,1.7321,0,0,0,0.007787,0.230694,2.414711,3394000,20787.1
3395,1000,59.9131,9,0.18,,1,0,5,1.9203,0,0,0,0.007918,0.136421,2.716302,3395000,20794.9
3396,1000,65.9921,11,0.22,,1,0,4,1.6394,0,0,0,0.007861,0.611004,3.42957,3396000,20802.6
3397,1000,152.2431,14,0.28,,1,0,5,2.0616,1,0,0,0.007892,0.36295,3.4748,3397000,20810.6
3398,1000,149.1225,14,0.28,,1,0,5,2.0616,1,0,0,0.008062,0.308982,3.413219,3398000,20818.9
3399,1000,165.8896,15,0.3,,1,0,5,2.1651,1,34,0,0.007866,0.245982,1.886617,3399000,20826.8
3400,1000,58.224,9,0.18,,1,0,4,1.479,0,182,0,0.008059,0.28517,3.757358,3400000,20834.7
3401,1000,67.2669,9,0.18,,1,0,4,1.479,0,0,0,0.00805,0.437378,2.446611,3401000,20843.3
3402,1000,182.7422,14,0.28,,1,0,5,2.0616,2,2,0,0.00809,0.589667,3.784835,3402000,20851.1
3403,1000,12.607,8,0.16,,1,0,4,1.4142,0,0,0,0.008147,0.173367,3.73606,3403000,20859.5
3404,1000,161.8104,14,0.28,,1,0,5,2.0616,2,1,0,0.008207,0.183594,2.959807,3404000,20867.8
3405,1000,199.5678,15,0.3,,1,0,5,2.1651,2,11,0,0.008309,0.307652,2.53159,3405000,20876.2
3406,1000,108.5592,14,0.28,,1,0,5,2.0616,0,152,0,0.00824,0.166938,3.182573,3406000,20884.4
3407,1000,110.3861,14,0.28,,1,0,5,2.0616,0,560,0,0.008306,1.08655,2.66705,3407000,20892.6
3408,1000,-14.7947,5,0.1,,2,0,3,1.299,0,0,0,0.008483,0.193184,3.502375,3408000,20900.7
3409,1000,197.2179,15,0.3,,1,0,5,2.1651,2,0,0,0.008504,0.229195,2.495202,3409000,20908.8
3410,1000,37.2664,9,0.18,,1,0,4,1.479,0,0,0,0.008513,0.175662,3.531727,3410000,20916.5
3411,1000,113.6949,14,0.28,,1,0,5,2.0616,0,84,0,0.008748,0.379327,3.2852,3411000,20924.3
3412,1000,172.7551,14,0.28,,1,0,5,2.0616,2,0,0,0.008814,0.301642,2.724576,3412000,20932.2
3413,1000,206.6669,15,0.3,,1,0,5,2.1651,3,0,0,0.008693,1.501668,3.387498,3413000,20940.4
3414,1000,157.1669,15,0.3,,1,0,5,2.1651,1,352,0,0.00857,0.52131,3.440912,3414000,20948.2
3415,1000,116.8771,14,0.28,,1,0,5,2.0616,0,453,0,0.008583,0.453813,3.3703,3415000,20956.2
3416,1000,124.7382,15,0.3,,1,0,5,2.1651,0,471,0,0.008563,0.246307,3.349782,3416000,20964.1
3417,1000,157.8817,15,0.3,,1,0,5,2.1651,1,40,0,0.008273,0.197201,4.320935,3417000,20972.0
3418,1000,149.7087,14,0.28,,1,0,5,2.0616,1,0,0,0.008439,0.258064,3.442718,3418000,20980.2
3419,1000,-7.9108,4,0.08,,2,0,3,1.2247,0,280,0,0.008619,0.295175,3.216359,3419000,20988.5
3420,1000,158.5322,14,0.28,,1,0,5,2.0616,1,0,0,0.008577,0.168823,3.081545,3420000,20996.6
3421,1000,147.9033,14,0.28,,1,0,5,2.0616,1,632,0,0.008442,0.209269,3.443236,3421000,21004.8
3422,1000,64.5689,10,0.2,,1,0,4,1.5,0,0,0,0.008231,0.187871,2.683413,3422000,21013.2
3423,1000,193.1755,14,0.28,,1,0,5,2.0616,2,0,0,0.00815,0.198999,3.140298,3423000,21021.2
3424,1000,172.8651,15,0.3,,1,0,5,2.1651,1,29,0,0.008052,0.180925,2.942248,3424000,21029.3
3425,1000,202.6409,15,0.3,,1,0,5,2.1651,3,0,0,0.008268,0.188937,2.499059,3425000,21037.3
3426,1000,154.6123,14,0.28,,1,0,5,2.0616,1,99,0,0.00828,0.317414,3.764179,3426000,21045.5
3427,1000,97.6814,11,0.22,,1,0,5,1.7854,0,0,0,0.00841,0.188717,3.881019,3427000,21053.5
3428,1000,178.8814,15,0.3,,1,0,5,2.1651,1,0,0,0.008298,0.213514,2.336981,3428000,21061.5
3429,1000,164.1572,14,0.28,,1,0,5,2.0616,2,105,0,0.008424,1.252596,3.415498,3429000,21069.6
3430,1000,48.8054,11,0.22,,1,0,4,1.6394,0,0,0,0.008333,0.156436,3.084613,3430000,21077.5
3431,1000,57.855,9,0.18,,1,0,3,1.299,0,280,0,0.008258,0.141412,2.669352,3431000,21085.4
3432,1000,174.2873,13,0.26,,1,0,5,2.0463,2,9,0,0.008436,0.462683,3.312034,3432000,21093.4
3433,1000,101.5876,14,0.28,,1,0,5,2.0616,0,508,0,0.008725,0.198069,3.10504,3433000,21101.3
3434,1000,191.1814,14,0.28,,1,0,5,2.0616,2,1,0,0.00841,0.201353,2.785771,3434000,21109.4
3435,1000,159.8099,14,0.28,,1,0,5,2.0616,1,0,0,0.008509,0.251914,2.951878,3435000,21118.0
3436,1000,175.417,14,0.28,,1,0,5,2.0616,2,0,0,0.008314,0.223201,3.512202,3436000,21126.0
3437,1000,158.2094,14,0.28,,1,0,5,2.0616,2,0,0,0.008311,0.221981,3.233464,3437000,21134.2
3438,1000,149.5196,14,0.28,,1,0,5,2.0616,2,0,0,0.008227,0.166865,2.222393,3438000,21142.3
3439,1000,180.8746,14,0.28,,1,0,5,2.0616,2,0,0,0.008167,0.560836,2.634692,3439000,21150.6
3440,1000,168.6168,14,0.28,,1,0,5,2.0616,2,1,0,0.007738,0.199809,2.109192,3440000,21158.4
3441,1000,187.9901,15,0.3,,1,0,5,2.1651,2,88,0,0.00793,0.351969,3.0858,3441000,21166.1
3442,1000,122.7045,13,0.26,,1,0,5,2.0463,1,1,0,0.00801,0.170544,2.836203,3442000,21174.2
3443,1000,149.484,14,0.28,,1,0,5,2.0616,2,0,0,0.008014,0.153265,3.249095,3443000,21182.0
3444,1000,43.7445,9,0.18,,1,0,5,1.7854,0,0,0,0.008218,0.198478,1.389556,3444000,21189.9
3445,1000,34.1723,8,0.16,,1,0,4,1.5811,0,0,0,0.008574,0.187688,2.594174,3445000,21198.0
3446,1000,150.3757,14,0.28,,1,0,5,2.0616,1,113,0,0.008642,0.137767,2.504303,3446000,21206.2
3447,1000,3.8135,4,0.08,,1,0,2,0.7071,0,0,0,0.009146,0.145553,2.855236,3447000,21214.5
3448,1000,91.8215,11,0.22,,1,0,5,1.7854,0,0,0,0.009384,0.208036,1.417914,3448000,21222.3
3449,1000,83.3873,10,0.2,,1,0,5,1.8028,0,0,0,0.009192,0.345573,1.987271,3449000,21230.4
3450,1000,240.6558,16,0.32,,1,0,6,2.3452,3,0,0,0.009252,0.456367,2.512199,3450000,21238.5
3451,1000,198.5584,15,0.3,,1,0,5,2.1651,2,0,0,0.009201,0.218873,3.050277,3451000,21246.5
3452,1000,129.1631,12,0.24,,1,0,5,1.8708,1,0,0,0.009039,0.202307,2.384172,3452000,21254.7
3453,1000,186.555,15,0.3,,1,0,5,2.1651,2,5,0,0.009073,0.255235,2.024549,3453000,21262.5
3454,1000,176.1344,14,0.28,,1,0,5,2.0616,2,0,0,0.009119,0.161791,2.127601,3454000,21270.1
3455,1000,177.0857,14,0.28,,1,0,5,2.0616,2,0,0,0.009117,0.18099,2.746819,3455000,21278.0
3456,1000,186.9082,14,0.28,,1,0,5,2.0616,2,0,0,0.008916,0.340873,2.837629,3456000,21285.8
3457,1000,76.9267,10,0.2,,1,0,4,1.6583,0,0,0,0.009096,0.405396,3.548434,3457000,21293.6
3458,1000,116.158,13,0.26,,1,0,5,1.9203,1,0,0,0.009135,0.213063,2.268437,3458000,21301.8
3459,1000,30.1347,9,0.18,,1,0,4,1.479,0,432,0,0.009309,0.175242,2.774675,3459000,21310.0
3460,1000,197.4866,15,0.3,,1,0,5,2.1651,2,0,0,0.009373,0.328812,1.854694,3460000,21318.0
3461,1000,115.002,11,0.22,,1,0,5,1.9203,1,0,0,0.008857,0.164952,2.890215,3461000,21326.3
3462,1000,60.998,9,0.18,,1,0,4,1.479,0,0,0,0.00879,0.278606,2.34816,3462000,21334.6
3463,1000,91.9448,12,0.24,,1,0,5,1.8708,0,0,0,0.008787,0.440409,3.269477,3463000,21343.3
3464,1000,187.3026,15,0.3,,1,0,6,2.2776,2,5,0,0.009067,0.374589,2.899019,3464000,21351.9
3465,1000,153.3519,14,0.28,,1,0,5,2.0616,2,0,0,0.009117,0.174497,2.423959,3465000,21360.2
3466,1000,183.8912,14,0.28,,1,0,5,2.0616,2,17,0,0.008654,0.138165,2.855386,3466000,21368.5
3467,1000,207.8511,16,0.32,,1,0,6,2.3452,2,0,0,0.008545,0.22681,2.482568,3467000,21376.8
3468,1000,185.4197,15,0.3,,1,0,5,2.1651,2,0,0,0.008578,0.161062,2.575083,3468000,21385.2
3469,1000,134.0952,14,0.28,,1,0,5,2.0616,0,4,0,0.008692,1.211075,1.881254,3469000,21393.3
3470,1000,168.1657,14,0.28,,1,0,5,2.0616,2,0,0,0.008831,0.264285,2.927589,3470000,21401.6
3471,1000,119.4163,13,0.26,,1,0,5,1.9203,0,1,0,0.008887,0.27376,2.04303,3471000,21409.8
3472,1000,148.7401,14,0.28,,1,0,5,2.0616,1,0,0,0.008821,0.148154,2.218843,3472000,21417.7
3473,1000,131.4687,12,0.24,,1,0,5,1.8708,1,1,0,0.008883,1.410352,2.352401,3473000,21425.8
3474,1000,167.1729,14,0.28,,1,0,5,2.0616,1,14,0,0.008876,0.2478,2.193818,3474000,21433.8
3475,1000,154.7357,14,0.28,,1,0,5,2.0616,1,31,0,0.008974,0.205927,2.301862,3475000,21441.9
3476,1000,169.0702,15,0.3,,1,0,5,2.1651,1,0,0,0.008833,0.195405,2.040358,3476000,21449.7
3477,1000,169.6474,15,0.3,,1,0,5,2.1651,1,0,0,0.00905,0.179987,2.422971,3477000,21457.5
3478,1000,142.873,14,0.28,,1,0,5,2.0616,1,15,0,0.008945,0.272884,1.663094,3478000,21465.5
3479,1000,79.0776,11,0.22,,1,0,4,1.6394,0,3,0,0.008796,0.217771,2.19044,3479000,21473.3
3480,1000,12.4426,7,0.14,,1,0,4,1.479,0,0,0,0.008976,0.2076,2.173473,3480000,21481.1
3481,1000,16.3705,5,0.1,,2,0,4,1.6394,0,0,0,0.009357,0.350357,1.989766,3481000,21489.0
3482,1000,180.8169,14,0.28,,1,0,5,2.0616,2,95,0,0.009415,0.195503,1.978328,3482000,21497.2
3483,1000,130.6764,14,0.28,,1,0,5,2.0616,0,210,0,0.009314,0.221437,2.228079,3483000,21505.4
3484,1000,140.2264,13,0.26,,1,0,5,1.9203,1,21,0,0.009359,0.737438,3.025354,3484000,21513.7
3485,1000,179.8209,14,0.28,,1,0,5,2.0616,2,199,0,0.009234,0.314601,2.113357,3485000,21521.7
3486,1000,122.5105,14,0.28,,1,0,5,2.0616,0,0,0,0.009219,0.537015,2.05295,3486000,21529.5
3487,1000,190.8658,15,0.3,,0,1,5,1.6394,2,136,0,0.009073,0.910012,1.663743,3487000,21537.4
3488,1000,161.2995,14,0.28,,1,0,5,2.0616,1,0,0,0.008975,0.172333,2.50241,3488000,21545.2
3489,1000,171.4892,13,0.26,,1,0,5,2.0463,2,0,0,0.008851,0.154727,2.789864,3489000,21553.4
3490,1000,151.8379,14,0.28,,1,0,5,2.0616,1,0,0,0.008863,0.259095,1.899455,3490000,21561.3
3491,1000,188.8054,15,0.3,,1,0,5,2.1651,2,0,0,0.008729,0.265518,0.76252,3491000,21569.0
3492,1000,200.9182,15,0.3,,1,0,5,2.1651,2,22,0,0.008731,0.329394,2.215739,3492000,21576.7
3493,1000,205.1555,15,0.3,,1,0,5,2.1651,2,0,0,0.008868,0.163863,1.531806,3493000,21584.5
3494,1000,6.7277,8,0.16,,1,0,4,1.4142,0,0,0,0.008916,0.243985,1.522032,3494000,21592.3
3495,1000,189.3839,14,0.28,,1,0,5,2.0616,2,0,0,0.008981,0.138631,2.450853,3495000,21600.1
3496,1000,210.9573,15,0.3,,1,0,5,2.1651,3,0,0,0.00872,0.325048,1.211745,3496000,21607.9
3497,1000,120.4061,12,0.24,,1,0,5,1.8708,1,60,0,0.008726,0.166842,1.672556,3497000,21615.7
3498,1000,35.7135,7,0.14,,1,0,3,1.299,0,177,0,0.009205,0.186845,2.7472,3498000,21623.7
3499,1000,161.5183,14,0.28,,1,0,5,2.0616,2,0,0,0.009081,0.152862,1.885911,3499000,21631.5
3500,1000,195.9914,16,0.32,,0,1,6,1.8708,2,222,0,0.008906,0.38483,1.980675,3500000,21639.7
3501,1000,78.148,11,0.22,,1,0,5,1.7854,0,14,0,0.008818,0.160296,2.215523,3501000,21647.8
3502,1000,66.7655,11,0.22,,1,0,4,1.6394,0,16,0,0.008988,0.388993,1.684657,3502000,21656.1
3503,1000,166.8644,14,0.28,,1,0,5,2.0616,2,0,0,0.009059,0.506125,1.045042,3503000,21664.2
3504,1000,112.808,14,0.28,,1,0,5,2.0616,0,828,0,0.009153,0.1767,0.83152,3504000,21672.3
3505,1000,146.6254,14,0.28,,1,0,5,2.0616,1,1,0,0.00919,1.299696,1.077222,3505000,21680.8
3506,1000,118.4756,14,0.28,,1,0,5,2.0616,0,354,0,0.009229,0.150448,-0.587785,3506000,21689.3
3507,1000,33.6343,7,0.14,,1,0,4,1.479,0,0,0,0.009041,0.222246,0.568762,3507000,21697.3
3508,1000,121.8057,14,0.28,,1,0,5,2.0616,2,0,0,0.00899,0.249692,1.269536,3508000,21705.3
3509,1000,-14.7267,5,0.1,,2,0,4,1.6394,0,0,0,0.009075,1.189217,1.313643,3509000,21713.3
3510,1000,122.2491,13,0.26,,1,0,5,1.9203,1,19,0,0.009101,0.214866,0.634135,3510000,21721.5
3511,1000,167.2695,14,0.28,,1,0,5,2.0616,2,282,0,0.008944,0.194497,1.444455,3511000,21730.1
3512,1000,16.5088,5,0.1,,2,0,3,1.299,0,0,0,0.008921,0.40225,1.395929,3512000,21738.6
3513,1000,10.2234,5,0.1,,2,0,3,1.299,0,1,0,0.009441,0.365948,1.012115,3513000,21746.5
3514,1000,1.9743,6,0.12,,1,0,3,1.118,0,0,0,0.009675,0.211496,0.485242,3514000,21754.3
3515,1000,46.1493,10,0.2,,1,0,5,1.8028,0,16,0,0.00998,0.328746,0.929723,3515000,21762.0
3516,1000,23.9302,8,0.16,,1,0,4,1.5811,0,0,0,0.010027,0.257263,1.421804,3516000,21769.9
3517,1000,80.4671,11,0.22,,1,0,4,1.6394,0,0,0,0.009922,0.260415,1.015966,3517000,21777.7
3518,1000,-4.4702,6,0.12,,2,0,3,1.5,0,0,0,0.009901,0.304512,0.921165,3518000,21785.8
3519,1000,169.0293,13,0.26,,1,0,5,2.0463,2,1,0,0.009505,0.288564,1.210036,3519000,21793.6
3520,1000,121.0352,15,0.3,,1,0,5,2.1651,0,78,0,0.009786,0.222243,0.773661,3520000,21801.4
3521,1000,40.7472,6,0.12,,2,0,3,1.5,0,0,0,0.009964,0.202044,1.532846,3521000,21809.3
3522,1000,100.4178,14,0.28,,1,0,5,2.0616,0,331,0,0.00981,3.32654,1.371284,3522000,21817.1
3523,1000,-27.4665,4,0.08,,2,0,3,1.2247,0,0,0,0.009961,0.186434,0.793988,3523000,21825.1
3524,1000,17.3368,8,0.16,,1,0,3,1.2247,0,0,0,0.009682,0.397387,1.158746,3524000,21833.0
3525,1000,151.3702,14,0.28,,1,0,5,2.0616,1,0,0,0.009886,0.284222,0.282053,3525000,21841.0
3526,1000,-35.7126,7,0.14,,1,0,5,1.9203,0,0,0,0.010197,0.270282,1.165073,3526000,21848.9
3527,1000,199.0624,15,0.3,,1,0,5,2.1651,2,186,0,0.010123,0.378579,0.984346,3527000,21856.6
3528,1000,228.2322,15,0.3,,1,0,5,2.1651,3,0,0,0.010131,0.248017,1.405996,3528000,21864.2
3529,1000,189.0225,14,0.28,,1,0,5,2.0616,2,76,0,0.010076,0.239356,0.613385,3529000,21871.9
3530,1000,184.3263,15,0.3,,1,0,5,2.1651,2,0,0,0.010298,0.249288,0.981684,3530000,21879.8
3531,1000,172.5775,15,0.3,,1,0,6,2.2776,1,139,0,0.009962,0.269059,1.206208,3531000,21887.7
3532,1000,15.7644,8,0.16,,2,0,4,2.0,0,0,0,0.009887,0.588944,0.661764,3532000,21896.0
3533,1000,183.0949,14,0.28,,1,0,5,2.0616,2,12,0,0.009968,1.360311,0.988814,3533000,21903.7
3534,1000,26.0291,7,0.14,,1,0,4,1.479,0,0,0,0.009937,0.301992,0.462205,3534000,21911.6
3535,1000,179.9601,14,0.28,,1,0,5,2.0616,2,0,0,0.01014,0.381877,1.456793,3535000,21919.3
3536,1000,189.5669,14,0.28,,1,0,5,2.0616,2,1,0,0.009932,0.326577,0.063731,3536000,21927.1
3537,1000,119.5878,13,0.26,,1,0,5,1.9203,0,1,0,0.009945,0.32124,0.486291,3537000,21935.3
3538,1000,157.3754,14,0.28,,1,0,5,2.0616,1,3,0,0.010109,0.178089,0.985057,3538000,21943.4
3539,1000,158.3657,14,0.28,,1,0,5,2.0616,1,106,0,0.010047,0.247191,1.88621,3539000,21951.2
3540,1000,138.845,15,0.3,,1,0,5,2.1651,0,148,0,0.009804,3.214223,0.085165,3540000,21959.4
