episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
135,2940,482.4,3.302,39,,1941,0,7,19,1725,0.6373,881.2,0.1279,8,no_progress,0,565728,9703.5
136,6287,438.52,-35.685,45,,5288,0,8,41,4524,0.5692,1014.4,0.1558,14,no_progress,0,572015,9804.9
137,7000,390.0,-37.267,43,,6001,0,8,31,4826,0.5627,877.1,0.1448,19,no_progress,0,579015,9916.8
138,5704,401.84,-27.412,42,,4705,0,7,26,4232,0.5879,932.6,0.1596,15,no_progress,0,584719,10007.8
139,4553,497.88,-22.696,44,,3554,0,8,22,3768,0.5653,891.3,0.1826,17,no_progress,0,589272,10080.7
140,4546,498.16,-39.042,44,,3547,0,8,22,4149,0.6377,991.3,0.1982,16,no_progress,0,593818,10150.2
141,5360,365.6,-18.738,40,,4361,0,6,24,3672,0.6012,971.5,0.1498,33,no_progress,0,599178,10236.6
142,3919,493.24,-10.989,41,,2920,0,8,24,2364,0.6108,963.4,0.1296,7,no_progress,0,603097,10300.2
143,5018,329.28,10.523,38,,4019,0,5,19,3151,0.6255,816.2,0.1386,26,no_progress,0,608115,10378.4
144,5494,470.24,-7.286,45,,4495,0,8,24,3240,0.6154,969.8,0.1241,21,no_progress,0,613609,10464.2
145,5797,438.12,-47.087,46,,4798,0,7,43,5124,0.5735,955.4,0.1972,18,no_progress,0,619406,10552.8
146,5014,359.44,-27.689,38,,4015,0,6,25,3985,0.5768,852.7,0.1745,23,no_progress,0,624420,10632.1
147,4526,448.96,-67.508,45,,3527,0,6,20,4411,0.6752,974.1,0.2207,68,no_progress,0,628946,10702.9
148,3936,422.56,-13.674,40,,2937,0,6,23,2911,0.5614,875.8,0.158,17,no_progress,0,632882,10769.1
149,6822,397.12,-4.525,43,,5823,0,8,40,3859,0.6221,911.2,0.1196,11,no_progress,0,639704,10880.5
150,3268,449.28,14.623,40,,2269,0,6,19,2449,0.6421,902.3,0.1569,14,no_progress,0,642972,10934.6
151,5651,413.96,-48.308,43,,4652,0,7,18,5394,0.6663,905.1,0.2092,19,no_progress,0,648623,11086.9
152,2638,334.48,-20.131,29,,1639,0,5,14,2332,0.6091,850.8,0.1975,21,no_progress,0,651261,11127.6
153,2600,386.0,-26.479,34,,1601,0,5,12,2592,0.6618,824.9,0.2265,9,no_progress,0,653861,11167.6
154,4452,451.92,-21.015,42,,3453,0,7,25,3266,0.5399,913.2,0.1617,36,no_progress,0,658313,11241.4
155,3241,440.36,-15.085,39,,2242,0,6,31,2232,0.5703,805.9,0.1455,15,no_progress,0,661554,11295.7
156,3236,440.56,-2.865,39,,2237,0,6,22,2156,0.5772,857.6,0.1439,15,no_progress,0,664790,11346.6
157,3657,453.72,10.999,39,,2658,0,7,20,1857,0.5899,860.4,0.1068,14,no_progress,0,668447,11404.5
158,5868,365.28,-6.917,42,,4869,0,6,41,3886,0.6242,862.6,0.14,13,no_progress,0,674315,11500.5
159,2835,386.6,-3.72,35,,1836,0,5,18,1897,0.6208,761.6,0.1437,24,no_progress,0,677150,11545.6
160,4853,405.88,-43.442,42,,3854,0,6,20,5135,0.6186,862.0,0.2479,35,no_progress,0,682003,11622.2
161,4090,376.4,-17.531,36,,3091,0,6,22,3077,0.6139,823.8,0.1647,25,no_progress,0,686093,11688.0
162,4579,476.84,20.171,42,,3580,0,8,27,2154,0.5145,935.4,0.1,9,no_progress,0,690672,11760.3
163,4842,436.32,-4.37,42,,3843,0,7,31,3109,0.5931,910.2,0.1333,12,no_progress,0,695514,11838.6
164,3800,348.0,-20.716,35,,2801,0,5,22,3035,0.5986,810.3,0.1751,17,no_progress,0,699314,11897.6
165,3333,366.68,5.406,35,,2334,0,5,29,2434,0.561,822.1,0.1539,20,no_progress,0,702647,11950.9
166,4092,486.32,-1.069,41,,3093,0,8,30,2420,0.6246,886.8,0.1262,12,no_progress,0,706739,12017.2
167,3679,432.84,-19.458,40,,3256,0,6,22,2863,0.614,849.7,0.1813,100,deadlock,0,710418,12072.5
168,4637,394.52,-18.787,40,,3638,0,6,29,3591,0.663,854.8,0.1649,11,no_progress,0,715055,12148.4
169,4759,509.64,-22.425,46,,3760,0,8,27,3784,0.6415,977.5,0.1758,18,no_progress,0,719814,12224.7
