episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
149,6013,409.48,-34.197,44,,5014,0,7,40,4749,0.6002,919.1,0.1726,14,no_progress,0,648347,8016.5
150,5675,303.0,-51.345,38,,4676,0,5,29,5130,0.6473,917.0,0.1999,32,no_progress,0,654022,8086.5
151,3488,340.48,-23.319,33,,2489,0,5,46,3434,0.5421,877.5,0.2242,24,no_progress,0,657510,8146.0
152,3055,357.8,4.175,33,,2056,0,5,44,1711,0.5744,791.1,0.1236,9,no_progress,0,660565,8182.8
153,5160,353.6,0.185,38,,4161,0,6,58,3767,0.5994,910.9,0.1598,21,no_progress,0,665725,8245.1
154,3668,403.28,-3.254,37,,2669,0,6,23,2124,0.6176,879.7,0.1214,9,no_progress,0,669393,8287.7
155,6624,385.04,-53.246,44,,5625,0,7,37,5867,0.6126,923.7,0.1959,60,no_progress,0,676017,8367.1
156,3774,489.04,7.982,43,,2775,0,7,87,2863,0.5685,927.0,0.162,14,no_progress,0,679791,8414.9
157,5117,425.32,-47.8,42,,4118,0,7,38,4337,0.5851,916.3,0.19,51,no_progress,0,684908,8477.1
158,4140,434.4,-19.932,39,,3141,0,7,33,3008,0.555,879.6,0.1585,42,no_progress,0,689048,8527.7
159,4636,494.56,-13.5,44,,3637,0,8,51,3269,0.5246,905.3,0.1531,28,no_progress,0,693684,8586.0
160,6771,369.16,-37.701,43,,6654,0,7,32,5110,0.575,1037.4,0.1645,100,deadlock,0,700455,8669.7
161,4219,451.24,14.756,41,,3220,0,7,36,2258,0.6041,898.3,0.1098,13,no_progress,0,704674,8723.2
162,5903,443.88,-11.029,47,,4904,0,7,33,3612,0.597,993.3,0.1344,17,no_progress,0,710577,8797.2
163,5319,437.24,-43.668,44,,4320,0,7,51,4715,0.5673,920.3,0.1979,27,no_progress,0,715896,8864.5
164,6516,389.36,-7.121,44,,5517,0,7,49,3331,0.5383,982.0,0.1065,8,no_progress,0,722412,8944.4
165,3238,320.48,12.792,33,,2239,0,4,23,2211,0.5598,787.8,0.1511,66,no_progress,0,725650,8982.6
166,3560,377.6,-6.753,37,,2561,0,5,32,2146,0.6315,930.6,0.1259,29,no_progress,0,729210,9028.6
167,3340,346.4,24.04,33,,2341,0,5,43,1506,0.5515,823.8,0.0988,6,no_progress,0,732550,9067.9
168,5865,295.4,41.148,38,,4866,0,5,88,3512,0.5605,841.0,0.1253,12,no_progress,0,738415,9137.8
169,5347,356.12,-34.168,39,,4348,0,6,48,4482,0.6206,905.0,0.1805,26,no_progress,0,743762,9204.7
170,5720,431.2,3.74,45,,4721,0,7,35,3651,0.6376,920.3,0.1369,13,no_progress,0,749482,9273.6
171,5607,425.72,-23.7,44,,4608,0,7,37,4460,0.5874,917.7,0.1778,49,no_progress,0,755089,9342.9
172,4320,237.2,11.259,32,,3321,0,3,62,2616,0.5556,831.0,0.1295,11,no_progress,0,759409,9394.3
173,3697,342.12,5.149,34,,2698,0,5,26,2192,0.5682,806.0,0.1269,11,no_progress,0,763106,9439.7
174,4442,392.32,-5.186,39,,3443,0,6,30,2865,0.6267,932.7,0.1372,16,no_progress,0,767548,9495.4
175,1263,9.48,-16.344,6,,264,1,0,0,592,0.3925,502.5,0.1072,0,no_progress,0,768811,9514.4
176,4718,341.28,34.125,38,,3719,0,5,28,2014,0.6156,868.8,0.0896,15,no_progress,0,773529,9572.9
177,4318,497.28,-0.165,43,,3319,0,8,50,2338,0.528,962.7,0.1169,10,no_progress,0,777847,9624.4
178,3593,336.28,-68.7,33,,2594,0,5,27,4685,0.5864,906.9,0.3066,29,no_progress,0,781440,9669.3
179,3574,437.04,64.834,40,,2575,0,6,89,1411,0.5214,880.1,0.081,10,no_progress,0,785014,9714.4
180,6373,385.08,-5.213,43,,5374,0,7,26,4049,0.5795,919.3,0.1339,24,no_progress,0,791387,9798.8
181,3650,334.0,-12.031,36,,2651,0,4,22,2142,0.5882,838.6,0.1147,12,no_progress,0,795037,9849.1
182,6948,482.08,-11.873,49,,5949,0,9,78,3946,0.5287,987.4,0.1211,41,no_progress,0,801985,9936.6
183,4159,373.64,14.912,39,,3160,0,5,82,2685,0.5941,893.2,0.1425,23,no_progress,0,806144,9989.7
184,3557,287.72,55.034,31,,2558,0,4,51,1086,0.4979,767.9,0.0628,6,no_progress,0,809701,10034.3
185,6480,400.8,51.301,45,,5481,0,7,41,2696,0.5892,921.0,0.0841,9,no_progress,0,816181,10117.3
186,4202,401.92,1.141,39,,3203,0,6,25,2235,0.5639,873.5,0.1169,13,no_progress,0,820383,10169.0
187,4817,377.32,-33.212,39,,3818,0,6,42,4221,0.5976,905.4,0.1863,12,no_progress,0,825200,10229.9
188,4450,372.0,-17.576,37,,3451,0,6,24,2881,0.5522,843.6,0.1416,21,no_progress,0,829650,10282.9
189,2794,388.24,-5.66,32,,1795,0,6,22,1787,0.5384,731.0,0.1355,11,no_progress,0,832444,10318.8
190,3489,390.44,-13.239,38,,2490,0,5,26,1946,0.6176,839.5,0.1158,10,no_progress,0,835933,10364.6
191,4904,403.84,-27.702,42,,3905,0,6,32,3461,0.6473,869.8,0.1597,24,no_progress,0,840837,10431.1
192,4086,486.56,8.939,44,,3087,0,7,52,2663,0.496,904.1,0.1465,11,no_progress,0,844923,10481.0
193,3046,398.16,-3.723,34,,2047,0,6,26,1729,0.5615,809.0,0.126,6,no_progress,0,847969,10517.6
194,4301,467.96,15.395,40,,3302,0,8,40,1136,0.4659,873.6,0.052,7,no_progress,0,852270,10572.1
195,7053,407.88,-21.801,45,,6054,0,8,39,4589,0.6225,969.5,0.1386,16,no_progress,0,859323,10659.4
196,3823,397.08,-0.597,37,,2824,0,6,35,2204,0.5707,869.5,0.1179,36,no_progress,0,863146,10707.7
197,3973,371.08,4.287,38,,2974,0,5,46,2222,0.6271,870.5,0.1137,13,no_progress,0,867119,10756.4
198,5665,413.4,4.246,43,,4666,0,7,35,3996,0.6222,894.0,0.1511,16,no_progress,0,872784,10826.2
199,2573,357.08,-6.452,31,,1574,0,5,37,1568,0.5245,723.0,0.1349,10,no_progress,0,875357,10859.9
200,3377,424.92,11.435,38,,2378,0,6,31,2064,0.5831,871.2,0.1312,17,no_progress,0,878734,10902.6
201,2468,351.28,10.948,30,,1469,0,5,25,1035,0.5776,722.0,0.0879,6,no_progress,0,881202,10947.6
202,3919,513.24,-1.028,43,,2920,0,8,33,2163,0.5743,901.5,0.118,9,no_progress,0,885121,11000.4
203,6067,397.32,5.158,43,,5068,0,7,44,3552,0.5546,915.8,0.1218,5,no_progress,0,891188,11085.9
204,2785,368.6,14.644,30,,1786,0,6,25,980,0.5291,817.4,0.0707,6,no_progress,0,893973,11132.9
205,3992,490.32,-12.127,44,,2993,0,7,31,2723,0.6184,883.5,0.1459,19,no_progress,0,897965,11192.0
206,6710,361.6,-110.432,42,,5711,0,7,36,7613,0.6059,914.7,0.2539,70,no_progress,0,904675,11290.8
207,4895,314.2,-5.038,36,,3896,0,5,68,3435,0.5459,865.2,0.1487,17,no_progress,0,909570,11360.2
208,3108,345.68,-5.304,35,,2109,0,4,17,2450,0.6182,790.9,0.177,19,no_progress,0,912678,11405.6
209,3894,344.24,29.58,35,,2895,0,5,29,2038,0.5578,804.7,0.111,16,no_progress,0,916572,11464.1
