episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
155,6,80,820,1035.35,80,820,15,0.675,915.3,0.2492,8,complete,0.1043,2543.0
156,6,59,709,752.548,59,709,11,0.6641,909.4,0.2733,15,complete,0.0938,2557.8
157,3,42,1000,370.871,35,,6,0.494,673.3,0.4447,74,step_limit,0.1311,2580.3
158,5,76,1000,917.947,73,,14,0.4442,600.6,0.3464,12,step_limit,0.09,2600.6
159,6,47,541,562.251,47,541,8,0.5157,853.0,0.2124,6,complete,0.0855,2614.2
160,3,62,1000,623.648,53,,9,0.4497,731.8,0.2247,47,step_limit,0.2358,2634.1
161,4,31,543,377.583,31,543,5,0.5189,801.5,0.1784,12,complete,0.0551,2647.6
162,4,26,612,286.151,26,612,4,0.6467,950.5,0.3962,29,complete,0.1833,2659.6
163,5,21,791,129.902,21,791,3,0.7257,1075.2,0.4326,19,complete,0.1387,2674.8
164,6,79,796,984.921,79,796,14,0.6424,976.3,0.2374,12,complete,0.1267,2693.5
165,6,47,547,548.244,47,547,7,0.6213,787.6,0.2443,9,complete,0.0463,2704.6
166,4,77,1000,841.252,70,,11,0.5385,738.0,0.3812,46,step_limit,0.0922,2727.9
167,5,77,1000,862.149,73,,13,0.6474,1084.1,0.3191,11,step_limit,0.1703,2750.7
168,6,29,398,279.879,29,398,3,0.66,803.8,0.2089,6,complete,0.0709,2758.6
169,6,59,586,691.66,59,586,9,0.6314,937.1,0.2366,7,complete,0.0922,2770.5
170,4,74,1000,798.519,65,,12,0.6175,875.3,0.3487,54,step_limit,0.1891,2793.2
171,5,34,454,385.079,34,454,5,0.4383,605.7,0.1492,8,complete,0.04,2802.4
172,3,43,1000,354.044,34,,6,0.4957,661.8,0.4233,75,step_limit,0.1978,2824.8
173,4,35,844,346.046,35,844,5,0.6531,926.1,0.4434,129,complete,0.1331,2841.4
174,6,43,611,475.526,43,611,7,0.5262,774.6,0.2191,3,complete,0.1,2856.7
175,6,30,634,267.0,30,634,4,0.7429,1052.8,0.3543,6,complete,0.1042,2869.3
176,6,29,655,185.528,29,655,2,0.6476,963.3,0.2912,7,complete,0.0718,2882.3
177,3,45,1000,366.453,36,,6,0.5423,734.7,0.4488,75,step_limit,0.1704,2905.0
178,3,20,607,203.09,20,607,3,0.5854,769.3,0.3412,51,complete,0.2099,2916.9
179,6,66,1000,686.873,62,,11,0.7002,990.4,0.3004,13,step_limit,0.0908,2936.9
180,6,22,328,192.656,22,328,2,0.6016,671.0,0.2589,6,complete,0.0303,2942.3
181,6,77,781,953.859,77,781,13,0.6782,925.5,0.2923,9,complete,0.0655,2959.6
182,4,74,1000,807.568,67,,12,0.527,832.6,0.3354,21,step_limit,0.1389,2976.3
183,6,40,380,481.03,40,380,6,0.4439,641.1,0.1344,3,complete,0.0273,2982.6
184,4,77,1000,863.403,70,,12,0.5102,844.3,0.3343,19,step_limit,0.0848,3005.2
185,5,72,1000,807.583,70,,12,0.5924,899.5,0.3799,18,step_limit,0.1431,3025.2
186,5,74,842,912.785,74,842,12,0.5793,766.8,0.248,14,complete,0.0839,3045.0
187,3,65,1000,703.994,57,,10,0.4647,741.5,0.2642,40,step_limit,0.0979,3067.9
188,3,80,1000,553.974,50,,9,0.5257,723.8,0.2768,36,step_limit,0.1716,3085.7
189,5,55,1000,608.618,54,,9,0.6384,888.3,0.3114,21,step_limit,0.0743,3104.9
190,4,36,937,360.153,36,937,5,0.6097,946.3,0.3166,24,complete,0.1054,3119.9
191,3,28,771,299.888,28,771,4,0.4963,785.3,0.3405,73,complete,0.1618,3137.7
192,6,74,643,927.296,74,643,12,0.577,826.1,0.2255,8,complete,0.0513,3151.2
193,4,61,1000,493.462,49,,8,0.6455,793.8,0.4496,47,step_limit,0.1562,3173.6
194,6,73,571,864.332,73,571,10,0.5353,768.6,0.2333,9,complete,0.0436,3185.1
195,5,69,1000,747.319,66,,11,0.6388,978.1,0.3735,27,step_limit,0.0919,3208.1
196,4,47,1000,530.221,46,,8,0.4527,704.3,0.3933,47,step_limit,0.0825,3228.0
197,5,27,704,210.041,27,704,4,0.6261,861.8,0.3537,19,complete,0.0862,3245.0
198,4,56,814,711.847,56,814,10,0.398,652.1,0.2348,20,complete,0.0296,3260.7
199,3,57,1000,581.795,47,,9,0.4943,769.8,0.3415,74,step_limit,0.1312,3283.4
