episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
219,1000,360.0,177.928,28,,800,0,4,430,618,0.3867,739.4,0.1456,14,step_limit,0,219000,4831.9
220,1000,350.0,177.324,27,,998,0,4,382,457,0.4062,679.9,0.1029,9,step_limit,0,220000,4851.5
221,1000,330.0,116.657,25,,848,0,4,269,1077,0.421,677.1,0.2637,34,step_limit,0,221000,4872.0
222,1000,440.0,107.542,33,,988,0,5,147,690,0.536,757.5,0.1717,10,step_limit,0,222000,4892.6
223,1000,340.0,187.051,26,,726,0,4,462,564,0.3925,687.7,0.136,16,step_limit,0,223000,4912.3
224,1000,280.0,178.302,23,,997,0,3,513,942,0.389,623.9,0.2294,39,step_limit,0,224000,4933.4
225,1000,340.0,155.813,26,,827,0,4,391,848,0.384,711.0,0.214,25,step_limit,0,225000,4953.1
226,1000,300.0,199.567,25,,696,0,3,582,864,0.4113,638.4,0.2167,18,step_limit,0,226000,4973.0
227,1000,420.0,139.811,31,,935,0,5,271,638,0.446,763.0,0.1533,18,step_limit,0,227000,4993.8
228,1000,390.0,125.018,31,,969,0,4,202,625,0.5168,730.5,0.1559,12,step_limit,0,228000,5013.4
229,1000,390.0,127.142,31,,937,0,4,329,1127,0.4685,728.8,0.2788,55,step_limit,0,229000,5034.6
230,1000,310.0,215.399,26,,1000,0,3,624,760,0.3865,741.2,0.1922,13,step_limit,0,230000,5054.3
231,1000,420.0,146.167,31,,857,0,5,324,765,0.4065,713.8,0.1868,12,step_limit,0,231000,5075.1
232,1000,290.0,213.678,24,,942,0,3,606,730,0.328,710.2,0.1718,11,step_limit,0,232000,5096.3
233,1000,220.0,212.359,20,,873,0,2,593,685,0.2737,597.8,0.1697,11,step_limit,0,233000,5116.3
234,1000,300.0,269.3,25,,992,0,3,867,723,0.3275,677.5,0.1773,11,step_limit,0,234000,5137.7
235,1000,320.0,207.542,27,,970,0,3,523,494,0.3658,669.0,0.1163,5,step_limit,0,235000,5158.8
236,1000,290.0,250.956,24,,818,0,3,720,477,0.2848,638.9,0.112,5,step_limit,0,236000,5178.9
237,1000,10.0,691.377,5,,958,2,0,2593,1,0.003,310.6,0.0,0,step_limit,0,237000,5202.2
