episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
180,7,22,278,374.94,22,278,1,0.5725,673.5,0.2775,4,complete,0.0346,2496.3
181,8,77,706,1162.32,77,706,13,0.7004,916.8,0.2476,12,complete,0.0472,2508.8
182,5,74,948,1093.0,74,948,13,0.6105,833.9,0.2088,5,complete,0.0431,2527.9
183,7,40,418,637.14,40,418,5,0.4033,639.6,0.064,1,complete,0.0485,2536.1
184,5,77,934,1126.5,77,934,13,0.5627,850.3,0.2889,64,complete,0.0757,2555.0
185,6,72,1000,980.0,68,,12,0.6117,887.6,0.3675,24,step_limit,0.0602,2572.8
186,6,74,878,1071.72,74,878,12,0.5192,764.6,0.3052,10,complete,0.0636,2589.6
187,3,65,1000,780.0,54,,9,0.4653,747.3,0.2943,49,step_limit,0.0889,2608.0
188,3,80,1000,700.0,46,,9,0.537,680.0,0.3068,38,step_limit,0.1245,2628.5
189,7,55,443,900.39,55,443,9,0.6421,888.6,0.1701,3,complete,0.0531,2636.6
190,5,36,1000,380.0,31,,4,0.6976,941.7,0.37,15,step_limit,0.0889,2655.3
191,3,28,1000,290.0,23,,3,0.4677,751.6,0.2731,35,step_limit,0.1009,2672.1
192,7,74,578,1173.94,74,578,13,0.5714,829.6,0.0804,2,complete,0.0495,2681.7
193,5,61,1000,860.0,58,,11,0.653,889.9,0.3027,19,step_limit,0.0705,2698.2
194,8,73,414,1114.08,73,414,10,0.5459,761.5,0.06,2,complete,0.0211,2705.5
195,6,69,792,1044.08,69,792,12,0.6088,989.1,0.2336,26,complete,0.0899,2722.3
196,5,47,1000,610.0,45,,7,0.3596,704.1,0.1923,8,step_limit,0.0553,2740.7
197,6,27,558,414.92,27,558,3,0.652,865.9,0.3211,11,complete,0.0817,2750.0
198,4,56,1000,780.0,55,,9,0.3563,648.4,0.2358,19,step_limit,0.0619,2769.7
199,4,57,1000,670.0,47,,8,0.5507,889.0,0.3333,58,step_limit,0.1068,2787.1
200,8,64,390,970.8,64,390,8,0.6064,973.0,0.0797,3,complete,0.0256,2796.5
201,7,38,539,584.47,38,539,5,0.7636,1088.2,0.3218,7,complete,0.0385,2826.3
202,3,32,1000,360.0,27,,4,0.533,792.8,0.3863,38,step_limit,0.173,2843.6
203,5,23,303,414.25,23,303,2,0.4205,650.4,0.1879,11,complete,0.0211,2848.7
204,5,38,444,619.0,38,444,5,0.4081,773.1,0.0785,9,complete,0.0429,2858.4
205,5,27,333,506.75,27,333,4,0.5868,689.6,0.1165,3,complete,0.014,2864.0
206,3,58,1000,560.0,41,,6,0.467,710.7,0.3863,73,step_limit,0.0775,2881.4
207,5,52,1000,670.0,48,,8,0.6572,1023.1,0.3063,25,step_limit,0.0702,2900.0
208,5,60,1000,770.0,55,,9,0.6952,1121.0,0.3849,26,step_limit,0.1173,2916.9
209,3,72,1000,780.0,54,,9,0.5263,778.7,0.3054,42,step_limit,0.1164,2936.3
210,8,39,370,636.4,39,370,5,0.548,703.4,0.117,5,complete,0.0312,2942.7
211,4,55,1000,700.0,47,,9,0.5683,882.9,0.3158,24,step_limit,0.12,2961.7
212,5,62,719,970.25,62,719,11,0.3997,745.4,0.1193,5,complete,0.0352,2975.0
213,6,77,615,1170.1,77,615,12,0.4463,618.4,0.1997,11,complete,0.0269,2986.0
214,5,44,632,692.0,44,632,7,0.4377,663.7,0.1316,5,complete,0.0685,2999.6
215,3,49,1000,530.0,38,,6,0.5243,732.5,0.4045,43,step_limit,0.1032,3018.6
216,7,29,459,456.07,29,459,3,0.7862,965.8,0.258,4,complete,0.0973,3026.9
217,6,36,552,566.48,36,552,5,0.426,647.8,0.1704,5,complete,0.0651,3039.2
218,7,55,492,857.16,55,492,8,0.5261,704.7,0.2146,3,complete,0.0405,3047.6
219,4,35,1000,410.0,30,,5,0.6052,880.7,0.3963,49,step_limit,0.1295,3067.2
220,8,73,413,1114.36,73,413,10,0.5502,831.2,0.0707,3,complete,0.0321,3075.1
221,7,25,315,424.95,25,315,2,0.6145,843.9,0.1614,4,complete,0.0677,3080.7
222,4,30,702,481.52,30,702,5,0.5969,808.0,0.2302,15,complete,0.0913,3092.7
223,4,45,1000,560.0,39,,7,0.5487,872.5,0.3255,17,step_limit,0.1006,3112.3
224,6,76,1000,990.0,72,,11,0.7095,1061.2,0.3396,12,step_limit,0.0802,3128.5
225,6,70,979,1005.46,70,979,12,0.5352,766.8,0.2972,10,complete,0.0847,3147.3
226,7,73,639,1087.47,73,639,11,0.4757,721.6,0.1957,4,complete,0.0456,3158.6
227,8,56,506,888.32,56,506,9,0.4963,808.9,0.0861,2,complete,0.0342,3169.1
228,7,24,218,381.14,24,218,0,0.559,860.6,0.1096,2,complete,0.0563,3172.9
229,3,32,1000,350.0,26,,4,0.57,770.8,0.3183,30,step_limit,0.1197,3189.6
230,3,62,1000,660.0,45,,8,0.362,605.6,0.2848,50,step_limit,0.0851,3209.8
231,4,27,503,439.28,27,503,3,0.5939,906.6,0.287,18,complete,0.125,3218.3
232,8,27,248,400.56,27,248,0,0.7918,971.0,0.3986,5,complete,0.0323,3222.2
233,7,58,669,839.37,58,669,8,0.6547,890.0,0.25,3,complete,0.0575,3232.8
234,5,56,1000,720.0,53,,8,0.4362,701.8,0.2532,22,step_limit,0.0653,3251.7
235,5,49,538,795.5,49,538,8,0.6019,861.3,0.1366,10,complete,0.0507,3260.5
236,8,71,471,1108.12,71,471,11,0.5961,923.9,0.0487,2,complete,0.0294,3267.3
237,7,77,752,1156.96,77,752,13,0.5116,668.0,0.1931,16,complete,0.0319,3281.5
238,8,27,290,388.8,27,290,0,0.5159,758.3,0.1053,2,complete,0.0577,3286.2
239,6,37,690,480.6,37,690,3,0.7379,953.4,0.3341,23,complete,0.0962,3295.6
240,8,70,479,1095.88,70,479,11,0.4862,686.6,0.1761,3,complete,0.0381,3306.3
241,3,46,1000,550.0,40,,6,0.4873,713.8,0.4262,96,step_limit,0.1205,3323.9
242,7,65,553,1000.69,65,553,10,0.4691,668.8,0.2063,4,complete,0.0328,3334.2
243,6,39,639,603.86,39,639,6,0.6505,906.6,0.2034,2,complete,0.0833,3347.7
244,5,51,914,691.5,51,914,7,0.5672,823.4,0.28,31,complete,0.083,3365.1
245,3,52,1000,540.0,39,,6,0.5913,787.9,0.4323,41,step_limit,0.1486,3384.6
246,6,54,565,833.1,54,565,8,0.5419,698.4,0.1299,4,complete,0.0432,3394.4
247,8,69,469,1088.68,69,469,11,0.6498,966.2,0.1101,6,complete,0.0372,3402.5
248,4,77,1000,820.0,59,,9,0.5695,872.4,0.4582,61,step_limit,0.1178,3422.4
249,6,70,747,1065.78,70,747,12,0.4139,736.3,0.2141,5,complete,0.0566,3435.6
250,4,51,1000,660.0,46,,8,0.6398,1015.5,0.2897,19,step_limit,0.1263,3454.8
251,8,33,212,470.64,33,212,0,0.6244,776.3,0.0601,0,complete,0.0132,3478.6
252,4,25,718,397.68,25,718,4,0.6549,998.8,0.3831,46,complete,0.1169,3491.0
253,6,49,650,731.0,49,650,7,0.6515,958.3,0.3328,8,complete,0.0612,3502.3
254,7,26,215,461.95,26,215,2,0.4711,728.4,0.0502,1,complete,0.0245,3505.9
255,5,38,598,550.5,38,598,4,0.6445,941.3,0.3182,17,complete,0.0603,3518.1
256,5,27,454,476.5,27,454,4,0.674,889.8,0.2305,6,complete,0.0898,3525.9
257,3,44,1000,560.0,38,,7,0.4837,762.7,0.3005,27,step_limit,0.1288,3542.8
258,6,73,718,1073.32,73,718,11,0.6096,797.5,0.2184,7,complete,0.0664,3557.9
259,7,65,522,1009.06,65,522,10,0.5342,822.8,0.1574,6,complete,0.0311,3567.2
260,7,49,497,795.81,49,497,8,0.6189,884.2,0.1456,4,complete,0.0476,3576.3
261,8,21,179,359.88,21,179,0,0.7109,1084.6,0.2979,7,complete,0.0491,3581.5
262,3,69,1000,830.0,56,,10,0.3747,702.1,0.3148,71,step_limit,0.0741,3598.8
263,5,40,998,530.5,40,998,6,0.7038,1034.7,0.3416,25,complete,0.0989,3618.5
264,6,35,278,597.72,35,278,4,0.5444,808.1,0.0443,0,complete,0.0543,3623.6
265,8,52,351,831.72,52,351,7,0.4658,557.5,0.0416,2,complete,0.0217,3630.1
266,4,33,439,544.64,33,439,4,0.2984,645.0,0.0746,10,complete,0.0463,3637.7
267,8,32,310,493.2,32,310,2,0.6504,890.7,0.1572,5,complete,0.0272,3643.2
268,5,39,783,574.25,39,783,6,0.623,886.8,0.4647,47,complete,0.0872,3659.2
269,6,71,605,1112.7,71,605,12,0.5518,788.0,0.2218,10,complete,0.0549,3670.2
270,4,56,1000,630.0,46,,7,0.6132,901.9,0.3577,75,step_limit,0.0798,3690.4
271,6,66,750,1025.0,66,750,12,0.5702,864.7,0.1828,7,complete,0.0933,3703.2
272,5,33,459,565.25,33,459,5,0.4139,595.4,0.1706,7,complete,0.0772,3711.3
273,7,75,835,1114.55,75,835,13,0.6811,894.5,0.1789,4,complete,0.041,3728.7
274,4,63,996,920.96,63,996,11,0.5176,716.3,0.1799,11,complete,0.0862,3745.8
